accx,accy,accz
0.8126,-0.2209,0.0376
0.8455,-0.2199,0.0257
0.8768,-0.2128,0.0137
0.9069,-0.2072,0.0083
0.9296,-0.1996,0.0042
0.9462,-0.1915,0.002
0.9543,-0.1864,-0.0007
0.9569,-0.184,0.0005
0.9521,-0.1849,0.0022
0.9438,-0.1876,0.0103
0.932,-0.1896,0.0237
0.9245,-0.1964,0.0418
0.9205,-0.2055,0.0645
0.9264,-0.2177,0.0989
0.9186,-0.2299,0.1297
0.9174,-0.2421,0.159
0.923,-0.2529,0.1915
0.9271,-0.2631,0.2172
0.9394,-0.2744,0.2382
0.9528,-0.2841,0.2485
0.9733,-0.2878,0.2497
1.0046,-0.2875,0.2372
1.0503,-0.28,0.2125
1.082,-0.2687,0.1862
1.1104,-0.2533,0.1605
1.1421,-0.2314,0.1302
1.1773,-0.2035,0.0897
1.2298,-0.1757,0.0621
1.2638,-0.1544,0.0342
1.2848,-0.1322,0.0049
1.3112,-0.1075,-0.02
1.3364,-0.0809,-0.0393
1.3498,-0.0643,-0.0462
1.3579,-0.0545,-0.043
1.3554,-0.0535,-0.0318
1.3432,-0.0616,-0.0107
1.3354,-0.0684,0.0151
1.328,-0.0772,0.042
1.3305,-0.084,0.0726
1.341,-0.0899,0.095
1.3593,-0.0989,0.1055
1.3718,-0.1051,0.1168
1.385,-0.0989,0.1212
1.4072,-0.0901,0.1197
1.4473,-0.12,0.0777
1.4541,-0.1564,0.0191
1.4292,-0.1986,-0.0452
1.3967,-0.2453,-0.1092
1.3618,-0.322,-0.1793
1.3774,-0.3965,-0.2265
1.3867,-0.4608,-0.245
1.3908,-0.4996,-0.2301
1.4118,-0.5145,-0.1717
1.458,-0.5204,-0.0645
1.491,-0.5177,0.0208
1.5093,-0.506,0.0794
1.5272,-0.4879,0.1002
1.5372,-0.4559,0.0865
1.5135,-0.4314,0.055
1.4639,-0.4102,0.0071
1.3921,-0.384,-0.0528
1.2865,-0.3418,-0.1305
1.2015,-0.3059,-0.1859
1.1157,-0.2707,-0.2267
1.0332,-0.2404,-0.2587
0.9579,-0.2096,-0.2778
0.8739,-0.1801,-0.2946
0.8165,-0.1605,-0.3037
0.7815,-0.1437,-0.311
0.7637,-0.1295,-0.3249
0.7422,-0.1224,-0.3564
0.7349,-0.1197,-0.399
0.7422,-0.1192,-0.4505
0.7549,-0.1168,-0.4999
0.7725,-0.1158,-0.5619
0.8016,-0.1134,-0.6086
0.8228,-0.1063,-0.6428
0.8485,-0.0955,-0.6628
0.8692,-0.0821,-0.6606
0.8773,-0.0677,-0.6264
0.871,-0.0569,-0.578
0.8604,-0.0569,-0.5148
0.8433,-0.0577,-0.4356
0.8289,-0.063,-0.3301
0.8221,-0.0704,-0.2277
0.8138,-0.0823,-0.1165
0.8236,-0.0892,-0.0269
0.8431,-0.0945,0.0836
0.8646,-0.0936,0.1642
0.8719,-0.0967,0.2253
0.8751,-0.095,0.2585
0.8707,-0.098,0.2624
0.858,-0.0992,0.2228
0.846,-0.0963,0.172
0.8382,-0.0989,0.1138
0.8265,-0.1004,0.0577
0.8096,-0.1102,-0.0032
0.7952,-0.1202,-0.0464
0.7864,-0.1261,-0.0833
0.7791,-0.1329,-0.1153
0.7752,-0.1373,-0.1522
0.7803,-0.1446,-0.1732
0.784,-0.1471,-0.1849
0.794,-0.1463,-0.1915
0.8008,-0.1456,-0.1888
0.8045,-0.1456,-0.172
0.805,-0.1439,-0.1522
0.8006,-0.14,-0.1302
0.7991,-0.1349,-0.1124
0.7957,-0.1231,-0.086
0.7935,-0.1141,-0.0689
0.7876,-0.1055,-0.0542
0.785,-0.0943,-0.0437
0.7781,-0.0811,-0.0347
0.7664,-0.0665,-0.0305
0.7647,-0.0545,-0.0342
0.7613,-0.0464,-0.0379
0.7512,-0.0369,-0.0415
0.7395,-0.0374,-0.0501
0.7285,-0.0401,-0.0545
0.7146,-0.0447,-0.052
0.7063,-0.0476,-0.0435
0.7053,-0.0506,-0.0283
0.7119,-0.0498,-0.0151
0.7268,-0.0518,-0.0066
0.7498,-0.0506,0.0024
0.774,-0.0489,0.0054
0.8109,-0.0437,0.0088
0.8402,-0.0396,0.0081
0.8668,-0.0325,0.0042
0.8973,-0.0249,-0.0037
0.9311,-0.0107,-0.0151
0.9589,0.0022,-0.0259
0.986,0.0129,-0.0335
1.0014,0.0235,-0.0354
1.0073,0.0303,-0.0342
1.0029,0.0335,-0.0257
0.997,0.0298,-0.0127
0.9924,0.0244,0.0046
0.9904,0.0144,0.0266
0.9858,0.0066,0.0574
0.9806,-0.0012,0.0848
0.9804,-0.01,0.1195
0.9814,-0.021,0.1576
0.985,-0.0344,0.2113
0.9941,-0.0457,0.258
1.0085,-0.0545,0.3083
1.0229,-0.0599,0.3577
1.0329,-0.064,0.4046
1.0398,-0.0594,0.4275
1.0422,-0.0491,0.4327
1.0498,-0.0315,0.4153
1.0598,-0.0078,0.3731
1.0659,0.0173,0.2924
1.0662,0.0369,0.2223
1.0635,0.0574,0.149
1.0574,0.0845,0.0821
1.0498,0.1244,0.0137
1.0466,0.1561,-0.042
1.0376,0.1849,-0.0977
1.0205,0.2084,-0.15
0.9997,0.2243,-0.1994
0.9679,0.2323,-0.245
0.9442,0.2301,-0.2639
0.9367,0.2165,-0.2504
0.942,0.1979,-0.2062
0.9643,0.1695,-0.1239
0.9965,0.1505,-0.0437
1.0329,0.128,0.0303
1.0742,0.1016,0.0914
1.125,0.065,0.1356
1.1556,0.053,0.152
1.1978,0.0616,0.1544
1.256,0.0777,0.1434
1.3139,0.0818,0.1099
1.372,0.0684,0.0406
1.4136,0.0506,-0.0115
1.4526,0.0381,-0.0542
1.4954,0.0296,-0.0836
1.5404,0.021,-0.1136
1.5772,0.0237,-0.1344
1.6051,0.0298,-0.16
1.6176,0.0428,-0.2069
1.5826,0.0459,-0.2797
