accx,accy,accz
0.6359,0.2603,-0.2364
0.6315,0.2403,-0.1861
0.6295,0.2218,-0.1338
0.6324,0.2013,-0.0854
0.6389,0.1798,-0.0444
0.6476,0.1548,-0.0082
0.655,0.1333,0.0211
0.6623,0.1099,0.049
0.6706,0.0899,0.0753
0.6789,0.0659,0.0905
0.6804,0.0385,0.1071
0.6745,0.019,0.1174
0.6667,-0.004,0.1135
0.6516,-0.0074,0.1032
0.6476,-0.0025,0.0827
0.6433,-0.0025,0.0626
0.6472,0.0009,0.0455
0.656,0.0019,0.0289
0.6638,0.0102,0.0123
0.6799,0.0146,-0.0019
0.7106,0.0195,-0.0126
0.78,0.0322,-0.0146
0.8568,0.0664,0.004
0.844,0.0468,-0.0258
0.8391,0.0405,-0.0454
0.8343,0.0557,-0.0595
0.8509,0.0586,-0.0742
0.8744,0.061,-0.0844
0.9012,0.0654,-0.0937
0.9183,0.0732,-0.0961
0.9427,0.0732,-0.103
0.9652,0.0723,-0.1005
0.9926,0.0767,-0.0981
1.0219,0.0825,-0.0971
1.0497,0.0845,-0.0952
1.0698,0.0855,-0.0986
1.0864,0.0923,-0.1025
1.1011,0.0923,-0.1089
1.1211,0.1001,-0.1035
1.1362,0.1069,-0.0996
1.1489,0.1109,-0.104
1.1645,0.1143,-0.1094
1.1695,0.1162,-0.1138
1.1768,0.1206,-0.1187
1.1817,0.1255,-0.127
1.188,0.1206,-0.1314
1.1964,0.1182,-0.1323
1.1983,0.1177,-0.1328
1.2051,0.1177,-0.1348
1.2056,0.1167,-0.1343
1.2056,0.1182,-0.1436
1.2007,0.1172,-0.1489
1.1929,0.1118,-0.1514
1.1851,0.1079,-0.1553
1.1719,0.1089,-0.1597
1.1582,0.1099,-0.1568
1.1426,0.1074,-0.1524
1.126,0.1172,-0.1528
1.1099,0.1231,-0.1475
1.0923,0.1221,-0.145
1.0727,0.1275,-0.1397
1.0546,0.1289,-0.126
1.0287,0.1372,-0.1177
1.0151,0.1392,-0.1128
0.9965,0.1426,-0.1104
0.977,0.1504,-0.1
0.9594,0.1543,-0.0903
0.9403,0.1563,-0.0834
0.9251,0.1593,-0.0776
0.9129,0.1715,-0.0751
0.891,0.1734,-0.0693
0.8719,0.1783,-0.0605
0.8548,0.1807,-0.0595
0.8396,0.1788,-0.0639
0.8216,0.1773,-0.0644
0.8054,0.1739,-0.061
0.7898,0.1754,-0.0605
0.7732,0.1695,-0.0639
0.7571,0.1651,-0.0659
0.7473,0.1637,-0.0693
0.7302,0.1627,-0.0722
0.7102,0.1558,-0.0771
0.694,0.1519,-0.0805
0.6779,0.1436,-0.0874
0.6643,0.1402,-0.0922
0.6516,0.1358,-0.0996
0.6349,0.125,-0.103
0.6207,0.1201,-0.1049
0.6105,0.1162,-0.1104
0.5973,0.1148,-0.1113
0.5919,0.1025,-0.1109
0.5836,0.0952,-0.1089
0.5787,0.0899,-0.1084
0.5782,0.0869,-0.1044
0.566,0.0791,-0.0966
0.5592,0.0781,-0.0869
0.5602,0.0713,-0.0795
0.5597,0.0689,-0.0732
0.5616,0.0679,-0.0654
0.5572,0.0625,-0.0556
0.5587,0.0591,-0.0434
0.5582,0.062,-0.0322
0.5529,0.062,-0.0175
0.5592,0.0601,-0.0087
0.5612,0.0606,-0.0009
0.5607,0.0586,0.0074
0.568,0.0571,0.0118
0.5734,0.0512,0.0138
0.5817,0.0522,0.0197
0.5856,0.0502,0.0167
0.5929,0.0439,0.0143
0.6022,0.041,0.0114
0.6202,0.0385,0.0026
0.6398,0.0346,-0.0014
0.655,0.0346,-0.0048
0.6765,0.0322,-0.0156
0.6984,0.0322,-0.0263
0.7224,0.038,-0.0327
0.7478,0.0351,-0.0444
0.7678,0.038,-0.06
0.7859,0.04,-0.0707
0.8054,0.0395,-0.0825
0.825,0.0429,-0.0947
0.8411,0.0444,-0.1099
0.8543,0.0449,-0.1235
0.8724,0.0458,-0.1338
0.8875,0.0473,-0.145
0.9017,0.0562,-0.1533
0.9129,0.0557,-0.1641
0.9237,0.0645,-0.166
0.9393,0.0732,-0.1655
0.9476,0.0796,-0.1714
0.9579,0.0864,-0.1699
0.9667,0.0933,-0.1695
0.975,0.1035,-0.168
0.9853,0.106,-0.1611
0.9975,0.1113,-0.1558
1.0082,0.1196,-0.1533
1.0116,0.1289,-0.147
1.0204,0.1323,-0.1421
1.0287,0.1382,-0.1314
1.0317,0.1416,-0.1314
1.0361,0.1499,-0.1279
1.0405,0.1538,-0.1196
1.0414,0.1632,-0.1192
1.0361,0.1715,-0.1148
1.0405,0.1759,-0.1089
1.0326,0.1812,-0.101
1.0302,0.1925,-0.0942
1.0238,0.2017,-0.0917
1.0185,0.2022,-0.0859
1.0126,0.2115,-0.079
1.0048,0.2193,-0.0683
0.998,0.2266,-0.061
0.9906,0.231,-0.0551
0.9833,0.2379,-0.0478
0.9696,0.2408,-0.0327
0.9643,0.2476,-0.0156
0.9565,0.2501,-0.0029
0.9496,0.252,0.006
0.9486,0.2579,0.0182
0.9466,0.2594,0.0314
0.9471,0.2613,0.0431
0.9505,0.2638,0.0548
0.956,0.2603,0.067
0.9613,0.2628,0.0778
0.9657,0.2599,0.0944
0.9779,0.2633,0.0983
0.9931,0.2672,0.1041
0.9975,0.2682,0.1105
1.0097,0.2711,0.1149
1.0268,0.2707,0.1145
1.0395,0.2692,0.1184
1.0531,0.2697,0.1188
1.0747,0.2687,0.1169
1.0933,0.2707,0.111
1.1064,0.2736,0.1086
1.1309,0.2707,0.0983
1.1528,0.2687,0.09
1.1763,0.2716,0.0768
1.2007,0.2726,0.067
1.2217,0.2692,0.0577
1.251,0.2726,0.0436
1.2794,0.2721,0.0343
1.3068,0.2731,0.0187
1.3327,0.2726,0.0114
1.3571,0.2707,0.0016
1.3884,0.2819,-0.0126
1.4172,0.2863,-0.0112
1.4406,0.2731,-0.019
1.4626,0.2741,-0.0292
1.4802,0.2721,-0.0537
1.5056,0.2486,-0.0668
1.5193,0.2193,-0.103
1.5052,0.1959,-0.1607
1.4714,0.1895,-0.2144
1.4465,0.1993,-0.2623
1.4138,0.213,-0.3033
1.3889,0.2169,-0.3293
1.3698,0.2335,-0.3312
1.362,0.2535,-0.3082
1.3546,0.2663,-0.2706
1.3585,0.2785,-0.2359
1.359,0.2956,-0.2056
1.3517,0.32,-0.1944
1.3356,0.3473,-0.2022
1.3161,0.3845,-0.2237
1.2902,0.4319,-0.2589
1.2662,0.4847,-0.2984
1.2452,0.5257,-0.3429
1.2257,0.5726,-0.3937
1.2213,0.6117,-0.4333
1.2305,0.6342,-0.4626
1.2628,0.6415,-0.4866
1.3121,0.6351,-0.5027
1.3722,0.618,-0.5115
1.4362,0.5892,-0.5222
1.5017,0.554,-0.5457
1.5559,0.5169,-0.5775
1.5525,0.4402,-0.6365
1.5647,0.4031,-0.681
1.6136,0.4006,-0.7147
1.6551,0.3605,-0.7631
1.681,0.3405,-0.7866
1.7035,0.3127,-0.8003
1.7026,0.2687,-0.8296
1.6634,0.2183,-0.8516
1.5906,0.1754,-0.8633
1.5139,0.1392,-0.8687
1.4289,0.1113,-0.8638
1.3488,0.0869,-0.8516
1.2853,0.0625,-0.8242
1.2276,0.0395,-0.7915
1.1739,0.0156,-0.7558
1.1269,-0.0108,-0.7152
1.0791,-0.0377,-0.6762
1.0268,-0.0621,-0.6365
0.9711,-0.0812,-0.5916
0.9212,-0.1022,-0.5457
0.8719,-0.1232,-0.5032
0.8172,-0.1393,-0.4543
0.7722,-0.1491,-0.4093
0.7419,-0.1525,-0.3561
0.7532,-0.13,-0.2896
0.7248,-0.1618,-0.2423
0.6857,-0.1882,-0.1929
0.6506,-0.1809,-0.1338
0.6217,-0.1711,-0.0795
0.5963,-0.175,-0.0473
0.5719,-0.175,-0.0146
0.5499,-0.1799,0.0182
0.5323,-0.1887,0.0416
0.5118,-0.1877,0.0724
0.4937,-0.195,0.0934
0.4795,-0.1984,0.1154
0.4698,-0.1955,0.1359
0.461,-0.1916,0.1506
0.4756,-0.1599,0.1716
0.525,-0.1163,0.1955
0.5704,-0.091,0.2043
0.6124,-0.0763,0.2117
0.6501,-0.0582,0.2151
0.6721,-0.0396,0.2102
0.6945,-0.0186,0.2009
0.716,0.0048,0.1936
0.7439,0.0341,0.1804
0.7625,0.0517,0.1652
0.78,0.0762,0.1467
0.7947,0.1006,0.1301
0.8118,0.1211,0.1066
0.8338,0.1421,0.0827
0.8484,0.1627,0.0553
0.87,0.1832,0.0304
0.8885,0.1934,0.0089
0.9051,0.1993,-0.0151
0.9261,0.21,-0.0458
0.9476,0.2115,-0.0673
0.9682,0.2105,-0.0908
0.9858,0.2027,-0.1172
0.9999,0.1905,-0.146
1.0043,0.1729,-0.1743
0.9955,0.1528,-0.1992
0.9765,0.1382,-0.2149
0.9638,0.1275,-0.2315
0.9505,0.1167,-0.2437
0.9437,0.1069,-0.2511
0.9432,0.1001,-0.254
0.9486,0.0962,-0.2569
0.952,0.0933,-0.2535
0.9609,0.0933,-0.2481
0.9701,0.0933,-0.2423
0.9833,0.0923,-0.2393
0.997,0.0928,-0.2335
1.0058,0.0986,-0.2237
1.0209,0.106,-0.2119
1.0341,0.1079,-0.2012
1.0453,0.1133,-0.1904
1.0595,0.1231,-0.1748
1.0698,0.1318,-0.1641
1.0815,0.1402,-0.1524
1.0903,0.146,-0.1421
1.0942,0.1602,-0.1323
1.1016,0.1685,-0.126
1.103,0.1778,-0.1235
1.102,0.189,-0.1226
1.104,0.2037,-0.1152
1.1006,0.2125,-0.1235
1.0986,0.2198,-0.1294
1.0957,0.2291,-0.1304
1.0849,0.2369,-0.1431
1.0801,0.2403,-0.146
1.0703,0.2481,-0.1592
1.0595,0.2481,-0.1704
1.0536,0.2496,-0.1807
1.0419,0.2452,-0.1973
