accx,accy,accz
1.1153,-0.0865,-0.0428
1.1241,-0.0887,-0.0608
1.1331,-0.0931,-0.0806
1.1426,-0.0987,-0.0999
1.1509,-0.1043,-0.1182
1.1502,-0.1153,-0.1397
1.1519,-0.1224,-0.1586
1.1636,-0.1217,-0.1754
1.1766,-0.1231,-0.1937
1.1922,-0.1248,-0.2123
1.2098,-0.128,-0.2301
1.2303,-0.1329,-0.2467
1.253,-0.1417,-0.2617
1.2787,-0.1524,-0.2766
1.3083,-0.1642,-0.2919
1.3405,-0.1771,-0.3049
1.372,-0.1918,-0.3147
1.4048,-0.2055,-0.32
1.4387,-0.2165,-0.3218
1.4732,-0.226,-0.32
1.5071,-0.235,-0.3147
1.5394,-0.2426,-0.3078
1.5692,-0.2487,-0.2988
1.5951,-0.2514,-0.288
1.6173,-0.2531,-0.2785
1.6354,-0.2555,-0.2697
1.6491,-0.2577,-0.2629
1.6581,-0.2577,-0.259
1.6605,-0.2565,-0.2565
1.6535,-0.2551,-0.2558
1.6373,-0.2541,-0.2577
1.6134,-0.2511,-0.2614
1.5831,-0.2477,-0.2673
1.5477,-0.2424,-0.2734
1.5069,-0.2362,-0.277
1.4634,-0.2287,-0.279
1.4189,-0.2194,-0.279
1.3728,-0.2106,-0.2778
1.3263,-0.2013,-0.2761
1.2789,-0.1913,-0.2741
1.2342,-0.1801,-0.2724
1.1915,-0.1686,-0.2707
1.1485,-0.1571,-0.2692
1.1074,-0.1451,-0.2695
1.0688,-0.1327,-0.2707
1.0327,-0.1214,-0.2714
0.9992,-0.1104,-0.2724
0.9675,-0.0982,-0.2756
0.9389,-0.0855,-0.2792
0.9139,-0.0735,-0.2807
0.8907,-0.0618,-0.2795
0.8688,-0.0498,-0.278
0.8499,-0.0384,-0.2768
0.8341,-0.0293,-0.2748
0.8218,-0.021,-0.2722
0.8126,-0.0147,-0.2702
0.8008,-0.0061,-0.2673
0.7879,0.0044,-0.2624
0.7764,0.0151,-0.2565
0.7666,0.0259,-0.2485
0.7569,0.0374,-0.238
0.7483,0.0484,-0.2262
0.7424,0.0611,-0.213
0.7405,0.0721,-0.1979
0.7424,0.0792,-0.1805
0.7476,0.0833,-0.1637
0.7554,0.0833,-0.1468
0.7657,0.0796,-0.1302
0.7757,0.0755,-0.1153
0.7845,0.0716,-0.1009
0.792,0.0665,-0.088
0.8006,0.0613,-0.0745
0.8082,0.0567,-0.0611
0.8143,0.0528,-0.0472
0.8216,0.0484,-0.0332
0.8294,0.044,-0.0181
0.8385,0.0396,-0.0027
0.8475,0.0344,0.0115
0.857,0.0296,0.0232
0.8666,0.0242,0.034
0.8761,0.0181,0.044
0.8866,0.0112,0.0545
0.8973,0.0044,0.065
0.9083,-0.0032,0.075
0.9198,-0.0117,0.0826
0.9308,-0.0213,0.0887
0.9428,-0.0303,0.0955
0.9535,-0.0396,0.1026
0.9638,-0.0496,0.1077
0.974,-0.0606,0.1116
0.9843,-0.0713,0.1146
0.9933,-0.0823,0.1163
1.0009,-0.0923,0.1173
1.0075,-0.1026,0.1185
1.0148,-0.119,0.1197
1.017,-0.1287,0.1185
1.019,-0.1388,0.1158
1.0205,-0.1488,0.1129
1.021,-0.1573,0.1104
1.0212,-0.1661,0.1085
1.0214,-0.1766,0.1053
1.0214,-0.1879,0.1016
1.0214,-0.1986,0.0972
1.0217,-0.2081,0.0928
1.0214,-0.2187,0.0897
1.0207,-0.2301,0.087
1.0183,-0.2406,0.085
1.0153,-0.2499,0.0831
1.0129,-0.2595,0.0811
1.0087,-0.2692,0.0799
1.0031,-0.2788,0.0794
0.9968,-0.2868,0.0774
0.9902,-0.2934,0.0745
0.9828,-0.2981,0.0711
0.975,-0.3003,0.0687
0.9692,-0.3017,0.0655
0.9631,-0.3027,0.0616
0.9543,-0.3054,0.0567
0.943,-0.3088,0.0511
0.9328,-0.3088,0.0464
0.9179,-0.31,0.041
0.9032,-0.3076,0.0362
0.8939,-0.2988,0.0337
0.8802,-0.2934,0.0305
0.8624,-0.2895,0.0269
0.8475,-0.2829,0.0244
0.835,-0.2729,0.0235
0.8245,-0.2599,0.0235
0.817,-0.2458,0.0244
0.8104,-0.2304,0.0252
0.8045,-0.2138,0.0247
0.7996,-0.1967,0.0244
0.7938,-0.1796,0.0232
0.7872,-0.162,0.021
0.781,-0.1434,0.0181
0.7747,-0.1246,0.0149
0.7686,-0.1068,0.0127
0.763,-0.0887,0.0105
0.7559,-0.0713,0.0076
0.7493,-0.054,0.0042
0.7437,-0.0376,0.002
0.7385,-0.022,0.0005
0.7329,-0.0066,-0.0024
0.7271,0.0086,-0.0056
0.7214,0.0225,-0.0088
0.7161,0.0344,-0.0137
0.7107,0.0457,-0.0183
0.7051,0.0569,-0.023
0.699,0.0674,-0.0276
0.6929,0.076,-0.032
0.6872,0.0833,-0.0359
0.6804,0.0904,-0.0391
0.6726,0.0965,-0.0428
0.6645,0.1014,-0.0457
0.6579,0.1058,-0.0474
0.6511,0.1087,-0.0498
0.6442,0.1099,-0.0518
0.6374,0.1094,-0.053
0.631,0.108,-0.0542
0.6244,0.1058,-0.0552
0.6166,0.1026,-0.0547
0.6083,0.097,-0.0545
0.6015,0.0904,-0.0525
0.5959,0.0823,-0.0498
0.5924,0.075,-0.0467
0.591,0.0699,-0.041
0.5876,0.0613,-0.0357
0.589,0.0503,-0.0322
0.6,0.0413,-0.0293
0.6017,0.0303,-0.0254
0.5995,0.0173,-0.0198
0.5959,0.0032,-0.0134
0.5924,-0.01,-0.0088
0.59,-0.0235,-0.0032
0.5895,-0.0376,0.0039
0.5895,-0.0513,0.0117
0.59,-0.0647,0.0193
0.5905,-0.0767,0.0271
0.5917,-0.0882,0.0344
0.5927,-0.0982,0.0401
0.5951,-0.1075,0.0457
0.5995,-0.117,0.0515
0.6044,-0.1258,0.0577
0.6078,-0.1329,0.0611
0.611,-0.1393,0.0635
0.6159,-0.1466,0.066
0.6222,-0.1515,0.0679
0.6298,-0.1551,0.0696
0.6379,-0.1593,0.0706
0.6445,-0.1622,0.0701
0.6508,-0.1634,0.0701
0.6582,-0.163,0.0691
0.6682,-0.1598,0.0667
0.6794,-0.1544,0.0638
0.6911,-0.1473,0.0613
0.7034,-0.1388,0.0586
0.7151,-0.13,0.0567
0.7268,-0.1222,0.0535
0.7378,-0.1146,0.0493
0.7478,-0.1068,0.0459
0.7583,-0.0992,0.043
0.7691,-0.0921,0.0403
0.7788,-0.0855,0.0371
0.7891,-0.0796,0.0344
0.8006,-0.0745,0.0318
0.8118,-0.0694,0.0293
0.8228,-0.0652,0.0274
0.8348,-0.0616,0.0254
0.8473,-0.0591,0.0239
0.8602,-0.0577,0.0237
0.8736,-0.0572,0.0237
0.8873,-0.0569,0.0242
0.902,-0.0567,0.0252
0.9179,-0.0567,0.0276
0.934,-0.0569,0.0318
0.9516,-0.0581,0.0379
0.9701,-0.0596,0.0454
0.989,-0.0611,0.0542
1.0073,-0.063,0.0635
1.0268,-0.0665,0.0723
1.0483,-0.0704,0.0814
1.0698,-0.074,0.0906
1.0918,-0.0792,0.1004
1.1138,-0.0853,0.1107
1.1348,-0.0909,0.1204
1.1563,-0.0958,0.1285
1.1773,-0.1011,0.1363
1.1981,-0.107,0.1451
1.2176,-0.1112,0.1529
1.2357,-0.1136,0.1615
1.2545,-0.1187,0.1705
1.2721,-0.1268,0.1771
1.2885,-0.1366,0.1808
1.3024,-0.1478,0.1832
1.3134,-0.1588,0.1859
1.3222,-0.17,0.1884
1.3293,-0.1805,0.1908
1.3346,-0.1928,0.1935
1.3383,-0.205,0.1935
1.3388,-0.216,0.1928
1.3361,-0.227,0.1923
1.3315,-0.2362,0.191
1.3261,-0.2431,0.1906
1.3188,-0.2548,0.1879
1.309,-0.2656,0.1832
1.297,-0.2748,0.1815
1.2824,-0.2866,0.1815
1.2665,-0.2949,0.1832
1.2477,-0.3017,0.1871
1.2252,-0.3083,0.1898
1.1991,-0.3105,0.1906
1.1609,-0.3061,0.1918
1.1392,-0.3005,0.193
1.1214,-0.2934,0.194
1.1094,-0.2853,0.193
1.1021,-0.2766,0.191
1.0984,-0.267,0.1891
1.0974,-0.2558,0.1874
1.0991,-0.2441,0.1874
1.1023,-0.2328,0.1888
1.107,-0.2216,0.1908
1.1116,-0.2096,0.1945
1.1155,-0.1967,0.1974
1.1192,-0.1849,0.1989
1.1221,-0.1742,0.1991
1.1233,-0.1625,0.1996
1.1248,-0.151,0.2008
1.127,-0.1402,0.2018
1.1294,-0.1295,0.2045
1.1309,-0.1185,0.2096
1.1316,-0.1085,0.2147
1.1333,-0.0989,0.2194
1.1346,-0.0889,0.2233
1.135,-0.0811,0.2253
1.1353,-0.0752,0.226
1.136,-0.0687,0.2255
1.1368,-0.0628,0.2223
1.136,-0.0581,0.2169
1.1346,-0.0545,0.2099
1.1328,-0.0506,0.2003
1.1306,-0.0472,0.1886
1.1294,-0.0432,0.1757
1.1285,-0.0391,0.1627
1.1282,-0.0352,0.1505
1.1289,-0.0308,0.1385
1.1314,-0.0266,0.127
1.1368,-0.0235,0.1146
1.1436,-0.0205,0.1033
1.1519,-0.0156,0.0928
1.1641,-0.0107,0.0831
1.1793,-0.0076,0.074
1.1966,-0.0061,0.0655
1.2152,-0.0068,0.0567
1.2357,-0.0093,0.0462
1.2562,-0.0125,0.0354
1.2767,-0.0161,0.0237
1.2992,-0.021,0.0103
1.3222,-0.0252,-0.0054
1.3432,-0.0288,-0.02
1.3645,-0.0332,-0.033
1.3847,-0.0381,-0.0464
1.4043,-0.0423,-0.0603
1.4243,-0.0459,-0.074
1.4443,-0.0496,-0.086
1.4639,-0.0545,-0.0965
1.4827,-0.0599,-0.1065
1.5008,-0.066,-0.1153
1.5193,-0.0726,-0.1231
1.5374,-0.0787,-0.1309
1.5528,-0.0843,-0.141
1.5672,-0.0904,-0.1502
1.5816,-0.0975,-0.159
1.5943,-0.106,-0.1676
1.6044,-0.1146,-0.1759
1.611,-0.1209,-0.1808
1.6136,-0.1251,-0.1815
1.6156,-0.1309,-0.1827
1.6168,-0.1378,-0.1845
1.6171,-0.1466,-0.1845
1.6173,-0.1573,-0.1849
1.6161,-0.1691,-0.1854
1.6102,-0.1774,-0.1859
1.6005,-0.1847,-0.1852
1.5873,-0.192,-0.1832
1.5684,-0.1976,-0.1827
1.5443,-0.1998,-0.1818
1.5157,-0.204,-0.1783
1.4859,-0.2072,-0.1749
1.4497,-0.206,-0.1717
1.4055,-0.2013,-0.1713
1.3576,-0.1908,-0.172
1.308,-0.1749,-0.1715
1.2592,-0.1561,-0.1695
1.213,-0.1353,-0.1656
1.171,-0.1138,-0.1595
1.1324,-0.0923,-0.1534
1.0962,-0.0711,-0.1485
1.062,-0.0501,-0.1437
1.0295,-0.0296,-0.1388
0.9997,-0.0098,-0.1344
0.9719,0.0093,-0.1314
0.9455,0.0274,-0.1314
0.922,0.0437,-0.1336
0.8995,0.0594,-0.1378
0.8775,0.075,-0.1439
0.859,0.0899,-0.1522
0.8431,0.1029,-0.1622
0.8284,0.1153,-0.1737
0.815,0.129,-0.1852
0.804,0.1427,-0.1937
0.7928,0.1537,-0.2018
0.781,0.1615,-0.2118
0.7701,0.1678,-0.2226
0.762,0.1739,-0.2345
0.7561,0.1796,-0.247
0.7503,0.1849,-0.2599
0.7456,0.1896,-0.2714
0.7439,0.1928,-0.2814
0.7439,0.1937,-0.29
0.7464,0.1935,-0.299
0.75,0.1925,-0.3068
0.7542,0.1908,-0.3127
0.7603,0.1884,-0.3166
0.7674,0.1849,-0.3188
0.7757,0.1805,-0.3198
0.7859,0.1739,-0.3183
0.7977,0.1644,-0.3166
0.8118,0.1529,-0.3144
0.8282,0.1393,-0.3108
0.8475,0.1236,-0.3046
0.869,0.1055,-0.2963
0.891,0.0838,-0.2868
0.9091,0.0591,-0.2785
0.921,0.0327,-0.2726
0.9281,0.0054,-0.2663
0.933,-0.022,-0.2602
0.9364,-0.0486,-0.2524
0.9398,-0.074,-0.2416
0.9452,-0.0987,-0.2287
0.9516,-0.1234,-0.2145
0.9599,-0.1473,-0.1981
0.9701,-0.1695,-0.1803
0.9814,-0.192,-0.1612
0.9933,-0.2138,-0.1424
1.0041,-0.2338,-0.1236
1.0146,-0.2519,-0.1053
1.0244,-0.2682,-0.0867
1.0341,-0.2827,-0.0682
1.0439,-0.2954,-0.0506
1.0534,-0.3056,-0.0322
1.0632,-0.3147,-0.0149
1.071,-0.3213,0.0002
1.0767,-0.3254,0.0137
1.0818,-0.3274,0.0271
1.085,-0.3269,0.0396
1.0847,-0.3244,0.0503
1.0825,-0.3193,0.0594
1.0781,-0.312,0.0645
1.0718,-0.3027,0.0674
1.0627,-0.2915,0.0696
1.053,-0.2797,0.0701
1.042,-0.2675,0.0679
1.03,-0.2555,0.0645
1.0146,-0.2436,0.0599
0.9977,-0.2314,0.053
0.9819,-0.2204,0.0454
0.966,-0.2091,0.0384
0.9501,-0.1969,0.0322
0.9345,-0.1847,0.0274
0.9196,-0.1717,0.023
0.9039,-0.1588,0.0188
0.8878,-0.1478,0.0147
0.8714,-0.1361,0.011
0.8568,-0.1231,0.0081
0.8424,-0.1112,0.0051
0.8265,-0.1004,0.0024
0.8035,-0.0821,0.0015
0.7886,-0.0708,0.0015
0.774,-0.0621,0.0029
0.76,-0.053,0.0049
0.7464,-0.043,0.0076
0.7337,-0.0325,0.0117
0.7214,-0.0225,0.0166
0.709,-0.0134,0.0215
0.6951,-0.0068,0.0261
0.6823,-0.0005,0.031
0.6706,0.0059,0.0366
0.6596,0.011,0.041
0.6494,0.0154,0.0452
0.6398,0.0186,0.0489
0.631,0.0195,0.0515
0.6237,0.0193,0.053
0.6179,0.0183,0.0557
0.6122,0.0183,0.0596
0.6069,0.0186,0.0633
0.6027,0.0176,0.066
0.6,0.0156,0.0672
0.5968,0.0144,0.0687
0.5951,0.012,0.0694
0.5934,0.0081,0.0694
0.5922,0.0037,0.0684
0.592,-0.001,0.0657
0.5927,-0.0061,0.0616
0.5951,-0.0117,0.0559
0.5978,-0.0169,0.0491
0.6015,-0.0217,0.0432
0.6059,-0.0264,0.0366
0.6117,-0.0315,0.0288
0.6196,-0.0376,0.021
0.6288,-0.0432,0.0122
0.6386,-0.0506,0.0015
0.6501,-0.0601,-0.0095
0.6613,-0.0689,-0.0186
0.6716,-0.0762,-0.0247
0.6816,-0.0831,-0.0291
0.6919,-0.0906,-0.0335
0.7019,-0.0994,-0.0371
0.7102,-0.109,-0.0406
0.7192,-0.1185,-0.0442
0.7278,-0.128,-0.0472
0.7361,-0.1371,-0.0496
0.7451,-0.1463,-0.0523
0.7542,-0.1549,-0.0545
0.7625,-0.163,-0.0559
0.7705,-0.1717,-0.0555
0.7803,-0.1825,-0.0545
0.7901,-0.1923,-0.0545
0.7999,-0.2008,-0.0528
0.8099,-0.2086,-0.0496
