accx,accy,accz
0.5846,0.1543,0.1828
0.975,0.1734,0.219
1.4519,0.3087,0.047
1.8306,0.2589,-0.3273
2.2776,0.2804,-0.5002
2.3392,0.106,-0.447
1.4934,-0.1427,-0.2413
1.0566,-0.1217,0.1418
0.8279,-0.3494,0.4662
1.1196,-0.3895,0.6973
1.5467,-0.0518,0.2737
1.746,0.1851,-0.2843
1.6004,0.2384,-0.4176
1.2198,0.2096,-0.0078
0.9408,0.106,0.3558
0.6975,0.0121,0.2742
0.5914,-0.0196,-0.0273
0.6119,0.0429,-0.2291
0.5167,0.124,-0.1787
0.5343,0.1192,0.0241
0.4849,0.0752,0.177
0.5035,0.0258,0.2239
0.522,-0.0582,0.1604
0.5416,-0.1412,0.045
0.4976,-0.1266,0.0314
0.5968,-0.0807,0.1232
0.7688,-0.0621,0.2566
0.868,-0.0259,0.262
1.0214,-0.0577,-0.0043
1.424,-0.0646,-0.3517
1.6346,0.0327,-0.5711
1.876,0.2472,-0.4235
1.8916,0.5868,-0.3361
1.6488,0.5721,-0.1089
1.3444,0.5106,0.196
1.3204,0.3,0.4125
1.513,0.1998,0.3118
1.532,0.1763,0.0534
1.2247,0.125,-0.059
1.0043,0.1406,0.0504
0.7087,0.1593,0.1662
0.694,0.1778,0.1511
0.6144,0.104,0.0377
0.5289,0.0361,-0.0082
0.4493,-0.0323,0.0143
0.5641,-0.0597,0.1447
0.6564,0.0014,0.1892
0.6408,0.0772,0.1535
0.6002,0.1416,0.1345
0.6154,0.1367,0.1506
0.6682,0.1563,0.1594
0.7512,0.2423,0.1975
0.8954,0.3332,0.1657
1.1631,0.3083,0.0704
1.2208,0.2814,-0.0957
1.2838,0.2579,-0.1607
1.2305,0.0737,-0.2213
1.2432,-0.1608,-0.255
1.339,-0.3177,-0.294
1.2877,-0.2845,0.0045
1.3454,-0.0958,0.3001
1.7587,-0.0342,0.2683
1.8525,0.1314,0.1984
1.4089,0.2467,0.1164
1.0424,0.2853,0.0612
0.8519,0.2091,0.1613
0.7121,0.0796,0.2239
0.6472,-0.0558,0.1002
0.588,-0.0939,-0.0483
0.589,-0.0729,-0.0546
0.6745,0.0048,0.0856
0.6501,0.106,0.1711
0.4927,0.1528,0.0739
0.4283,0.0947,-0.0302
0.6066,0.0048,0.0216
0.546,-0.1662,0.0905
0.6334,-0.1222,0.2488
0.8235,-0.0523,0.1911
1.0092,0.0429,-0.038
1.4514,0.1177,-0.3302
1.8428,0.0601,-0.4294
2.1667,0.1568,-0.1699
2.2698,0.3581,-0.0903
1.9825,0.4861,-0.1778
1.8237,0.599,-0.06
1.6004,0.5062,0.2688
1.2418,0.3278,0.3094
0.9955,0.1211,0.1438
0.7996,-0.0093,0.0182
0.5797,-0.1687,0.1036
0.4209,-0.2092,0.1955
0.4116,-0.0294,0.1188
0.4717,0.1211,-0.0297
0.4434,0.1715,-0.0112
0.4844,0.1715,0.1257
0.6315,0.1641,0.2053
0.7674,0.1367,0.153
0.849,0.082,0.1105
0.8568,0.0601,0.1257
0.8411,0.1406,0.2381
0.7952,0.2188,0.3841
0.8382,0.2335,0.3944
0.9701,0.255,0.2176
1.04,0.2672,-0.0922
0.9652,0.1671,-0.3698
1.0815,-0.0528,-0.4001
1.2652,-0.2097,-0.3111
1.5975,-0.3426,-0.1235
1.662,-0.1691,-0.1148
1.6424,0.148,0.0026
1.6673,0.2995,0.1809
1.4377,0.32,0.2473
1.3497,0.2668,0.2483
1.19,0.1055,0.1696
