accx,accy,accz
0.449,-0.0994,0.3731
0.4603,-0.0506,0.1612
0.4283,-0.0076,-0.0213
0.2617,-0.02,-0.0853
0.0569,-0.0371,0.0293
0.558,0.1488,0.1969
0.5565,0.0811,0.0024
0.6213,-0.0142,-0.0782
0.8223,0.0156,0.2314
0.7757,0.0425,0.1471
0.7141,-0.0073,-0.195
0.9049,-0.0843,-0.4813
1.243,-0.2414,-0.4808
1.8365,-0.3821,-0.4529
2.8384,-0.3963,0.0034
2.7189,-0.1444,0.6523
1.072,-0.4766,0.8946
1.0537,-0.4222,1.0576
1.5044,-0.2133,0.4979
1.5184,-0.1305,-0.2257
1.2833,-0.0794,-0.428
0.9362,-0.0198,-0.1937
0.4503,0.0147,0.1749
0.0213,0.0217,0.4544
0.2477,0.0789,0.3972
0.6149,0.0579,0.1253
0.5409,-0.0872,-0.0858
0.5558,-0.1256,-0.1241
0.547,-0.0611,0.0823
0.5245,-0.009,0.2345
0.4857,-0.0589,-0.0503
0.6401,-0.139,-0.2846
0.9318,-0.2213,-0.2937
1.3769,-0.2685,0.0208
1.9532,-0.2314,0.5817
2.2137,-0.0718,0.6584
2.232,0.173,0.1632
2.1132,0.2902,-0.2091
1.5682,-0.1261,-0.0293
1.3803,-0.2582,0.5477
1.1634,-0.2626,0.4889
0.9948,-0.1598,0.2609
0.7454,-0.0953,0.1903
0.5238,-0.0596,0.1459
0.3083,-0.0454,0.1493
0.1251,-0.0667,0.1928
0.0562,-0.0767,0.1808
0.1698,-0.0227,0.043
0.4339,0.0901,-0.064
0.5617,0.1654,0.0103
0.7459,0.1932,0.1331
0.8363,0.1346,0.0327
0.8656,0.0691,0.0127
0.7857,-0.0105,0.2213
0.9689,-0.0574,0.097
1.2587,-0.2052,-0.3037
1.4949,-0.385,-0.5556
2.0282,-0.4038,-0.1395
2.7875,-0.4884,0.5494
2.4472,-0.1964,0.7874
1.0999,-0.3679,0.484
1.2188,-0.1373,0.4691
1.3066,-0.0322,0.2108
1.2125,0.0235,-0.0735
1.0349,0.0574,-0.2162
0.7996,0.0098,-0.1261
0.6149,-0.0403,-0.0081
0.4016,-0.0628,0.0943
0.1952,-0.0919,0.1867
0.15,-0.1556,0.203
0.4278,-0.2174,0.1583
0.5917,-0.3283,0.1195
0.6975,-0.3579,0.1522
0.709,-0.2993,0.31
0.7002,-0.2387,0.4263
0.7727,-0.2543,0.546
0.9711,-0.2543,0.5455
1.1099,-0.1422,0.3332
1.1617,0.0024,0.0508
1.0136,-0.0806,-0.1903
1.2362,-0.0667,-0.0322
1.4761,-0.1085,-0.0249
1.9122,-0.2736,-0.2985
2.5769,-0.2443,-0.2692
2.4597,0.3941,0.2314
1.1746,-0.0093,0.0083
0.7434,-0.2438,0.4107
0.7124,-0.3266,0.4292
0.824,-0.3354,0.0352
0.7681,-0.2802,-0.248
0.9687,-0.0547,-0.1512
0.9376,0.0147,0.0992
0.7268,-0.0535,0.1747
0.7661,-0.0235,-0.1195
0.8619,-0.012,-0.1903
0.9181,0.0261,0.1493
0.9008,0.0848,0.2812
0.9127,0.009,0.1302
0.9875,-0.1266,0.2983
0.998,-0.259,0.4398
1.0061,-0.2563,0.3696
0.8817,-0.2902,0.2834
0.8101,-0.2983,0.2277
0.738,-0.31,0.1915
0.782,-0.3562,0.3418
0.7424,-0.417,0.4947
0.6953,-0.4033,0.4683
0.6897,-0.238,0.3237
0.7891,0.0081,0.2121
0.9071,0.194,0.2497
0.7977,0.1954,0.2399
0.7048,0.1239,0.1187
0.6596,-0.0046,0.2345
0.8174,-0.3528,0.3657
1.33,-0.7302,0.0406
1.6481,-0.988,-0.3257
1.7727,-1.3554,-0.493
1.6855,-1.3254,-0.0711
1.1597,-0.7962,0.8851
0.8722,-0.5775,1.2462
1.1419,-0.4615,0.4867
1.4153,-0.4268,-0.1153
1.3251,-0.3921,0.0401
0.8194,-0.4678,0.3518
0.5365,-0.5013,0.514
0.4114,-0.4576,0.3894
0.5126,-0.3428,0.2143
0.4187,-0.2861,0.1051
0.5111,-0.2255,0.1309
0.8783,-0.1854,0.2653
0.9516,-0.363,0.3171
0.9721,-0.5697,0.2863
1.0603,-0.6318,0.3572
1.1805,-0.4639,0.481
1.1138,-0.4796,0.3992
0.9819,-0.526,0.4798
0.9728,-0.5206,0.9982
1.0087,-0.4945,0.6848
1.1903,-0.8705,0.0814
1.3344,-1.0305,-0.2348
1.3911,-0.9816,-0.5597
1.2645,-0.5976,-0.5687
1.117,-0.4683,0.0713
0.8429,-0.4603,0.7605
0.6907,-0.4881,0.354
0.8666,-0.4036,-0.1454
1.0395,-0.3171,-0.3335
1.1846,-0.321,-0.0396
1.2548,-0.2827,0.3332
0.9907,-0.2035,0.2607
0.742,-0.0738,-0.0254
0.6325,-0.0032,-0.0274
0.6352,0.0115,0.0906
0.7544,0.0137,0.0682
0.7852,0.0643,0.0266
0.7588,0.1104,0.1815
0.7676,0.0493,0.408
0.7107,-0.0669,0.2814
0.5675,-0.0508,0.022
0.4781,0.0454,-0.0322
0.4463,0.1102,0.0958
0.4642,0.1554,0.1564
0.4981,0.139,0.1976
0.5096,0.0335,0.3181
0.5856,-0.0056,0.3635
0.6787,0.0464,0.1688
0.72,0.1187,0.1126
0.7207,0.098,0.2108
0.6098,-0.1415,0.2575
0.7434,-0.5621,0.0418
1.2777,-0.7437,-0.2709
1.78,-0.6816,-0.2805
2.446,-0.5661,-0.3384
3.122,-0.1278,0.2492
2.5642,0.1612,1.1656
1.0002,-0.3247,1.4636
1.1275,-0.2367,0.8648
1.3515,-0.1397,0.0755
1.1907,-0.0181,-0.3428
0.7769,0.1608,-0.4058
0.2218,0.193,-0.2318
-0.4268,0.0081,0.2023
-0.6083,-0.2961,0.3538
0.1138,-0.3494,0.2836
0.5143,-0.3305,0.151
0.5453,-0.3149,0.1923
0.5868,-0.2135,0.3044
0.5196,-0.0853,0.1759
0.4955,0.0491,-0.2441
0.631,0.0584,-0.6616
1.1495,-0.2182,-0.8612
2.2312,-0.4759,-0.3655
4.1549,-0.5548,1.1597
4.1285,0.0875,1.3759
2.0295,-0.1654,-0.0215
1.428,-0.1639,-0.109
0.7967,-0.2553,0.3369
0.3027,-0.3701,0.7515
0.3032,-0.3227,0.5797
0.3156,-0.2448,0.3425
0.2663,-0.1962,0.1522
0.1507,-0.1561,0.1148
0.2118,0.0078,0.0733
0.3401,0.1854,-0.0985
0.3464,0.2641,-0.204
0.4073,0.192,-0.1735
0.5355,0.0379,-0.1449
0.5482,-0.0894,-0.1011
0.4283,-0.1947,0.0183
0.4857,-0.2885,-0.023
0.8771,-0.3249,-0.2612
1.5071,-0.3171,-0.2267
2.0624,-0.2919,0.0442
3.0174,-0.3115,0.4307
3.1173,0.074,1.19
1.1605,-0.4002,1.0798
1.1175,-0.2709,0.665
1.2465,-0.0369,0.1502
1.1275,0.066,-0.1344
0.8209,0.0853,-0.1329
0.4483,0.0667,0.0117
0.2035,-0.0176,0.0901
0.1942,-0.1256,0.1153
0.2687,-0.182,0.0806
0.3232,-0.2018,-0.0989
0.0923,-0.184,-0.2573
-0.1954,-0.1725,-0.353
0.385,-0.0611,-0.2277
1.1864,-0.3362,-0.2597
2.0541,-0.5438,0.0432
3.9267,-0.4691,1.3202
3.733,0.353,0.8013
1.9615,0.0215,-0.0555
1.2357,-0.2187,0.2553
