accx,accy,accz
0.9293,0.085,0.3931
1.0693,0.1068,0.4073
0.9511,-0.0855,0.2094
1.0229,-0.2155,0.191
1.3649,-0.1632,0.227
1.588,-0.0484,0.1143
1.5501,-0.0618,-0.1314
1.3715,-0.2301,0.1065
1.4265,-0.399,0.3948
1.417,-0.3252,0.5411
1.1656,-0.2216,0.5866
0.9533,-0.1864,0.6259
0.8514,-0.195,0.5621
0.9379,-0.183,0.363
0.9621,-0.1121,0.2003
0.9135,-0.043,0.1415
0.828,-0.0413,0.1761
0.7087,-0.0848,0.1942
0.6017,-0.1082,0.1825
0.5673,-0.1041,0.1285
0.6792,-0.042,0.0784
0.8187,0.0005,0.0882
0.7832,-0.0107,0.2035
0.7256,-0.1031,0.3046
0.6745,-0.1573,0.3435
0.6071,-0.1867,0.3909
0.6318,-0.2458,0.4551
0.6872,-0.2968,0.4639
0.7126,-0.2604,0.3352
0.8995,-0.118,0.2025
1.2616,-0.0464,-0.0239
1.5824,-0.0733,-0.1644
1.652,-0.1632,-0.1854
1.4639,-0.0904,0.032
1.5132,0.0379,0.3279
1.545,0.0528,0.4551
1.4275,-0.0796,0.3767
1.2447,-0.161,0.3574
1.1143,-0.1441,0.3564
1.1214,-0.0601,0.3628
1.1529,-0.0511,0.407
1.0618,-0.0872,0.3606
0.9147,-0.1273,0.2492
0.7371,-0.1217,0.2062
0.589,-0.0652,0.2419
0.5138,-0.0322,0.2729
0.5162,-0.0369,0.2692
0.5731,-0.0533,0.2482
0.6279,-0.0511,0.2084
0.5653,-0.0203,0.1559
0.5133,0.0432,0.1542
0.5949,0.1009,0.2404
0.7087,0.0928,0.2763
0.8148,0.0403,0.2934
0.9452,-0.0012,0.3657
1.0043,0.0056,0.3765
0.9254,-0.0716,0.323
0.9836,-0.1456,0.2494
1.3058,-0.1524,0.2262
1.5413,-0.181,-0.009
1.6371,-0.2318,-0.0596
1.4751,-0.2328,0.2463
1.3623,-0.2822,0.4476
1.2535,-0.2917,0.3968
1.0437,-0.2228,0.4002
0.9789,-0.14,0.3823
1.083,-0.0437,0.3271
1.191,-0.0173,0.2509
1.1795,-0.0364,0.2033
1.0588,-0.0811,0.1913
0.9191,-0.1151,0.2336
0.7708,-0.1515,0.2213
0.6472,-0.1959,0.1691
0.5822,-0.205,0.1539
0.6288,-0.1764,0.1681
0.7322,-0.1097,0.1566
0.7437,-0.0354,0.1395
0.663,-0.0083,0.1881
0.5155,-0.0379,0.2673
0.4248,-0.1202,0.2526
0.5604,-0.1869,0.2839
0.8106,-0.2277,0.3445
0.9562,-0.2152,0.3855
0.9142,-0.1478,0.3606
0.8546,-0.1295,0.3848
0.9611,-0.1708,0.3994
1.1438,-0.2074,0.2367
1.2938,-0.2333,-0.0315
1.3974,-0.2475,-0.2279
1.5137,-0.1393,-0.2265
1.5899,0.0684,0.0621
1.4974,0.1986,0.3792
1.4717,0.1016,0.3601
1.3261,-0.2861,0.355
1.2399,-0.3506,0.4429
1.1768,-0.2577,0.2406
1.0967,-0.1075,0.266
0.965,-0.0264,0.3753
0.7703,-0.0161,0.3393
0.5739,-0.0188,0.2643
0.4332,-0.0296,0.2516
0.3577,-0.0679,0.2504
0.5394,-0.0525,0.2895
0.7869,-0.0281,0.2397
0.8758,-0.0042,0.1825
0.7732,0.0178,0.1703
0.7024,0.0435,0.2194
0.7456,0.0362,0.3345
0.7928,0.001,0.3919
0.7021,-0.0281,0.3027
0.6122,-0.0511,0.3621
0.8196,-0.053,0.4674
1.1973,-0.0928,0.3728
1.3405,-0.1827,-0.0584
1.3361,-0.1867,-0.3078
1.4448,0.01,0.023
1.4009,0.0628,0.3261
1.3,-0.1068,0.2673
1.2831,-0.3735,0.311
1.3036,-0.3296,0.3357
1.2943,-0.236,0.345
1.1038,-0.1847,0.3982
0.9995,-0.1727,0.4559
0.9584,-0.1625,0.3936
0.8328,-0.1129,0.2844
0.6616,-0.0403,0.2089
0.5766,0.0154,0.172
0.6335,0.0203,0.1564
0.6648,0.0315,0.1583
0.5905,-0.0462,0.2353
0.5226,-0.1845,0.3743
0.5152,-0.2995,0.4253
0.4945,-0.3281,0.4033
0.5934,-0.289,0.4532
0.8231,-0.1788,0.4473
0.7977,-0.0225,0.3557
0.738,0.0232,0.1586
1.0439,-0.182,0.0831
1.4861,-0.3266,0.0645
1.6906,-0.311,-0.1615
1.7563,-0.1075,-0.1898
1.8936,0.1898,0.2607
1.7949,0.2274,0.5162
1.3676,-0.0999,0.4104
1.0835,-0.215,0.4859
0.8287,-0.2184,0.4322
0.6692,-0.1781,0.5057
0.6396,-0.1131,0.5697
0.7334,-0.0349,0.4759
0.8218,0.0188,0.3821
0.7999,0.0061,0.3445
0.7197,-0.0567,0.3176
0.6606,-0.0963,0.3269
0.708,-0.076,0.3364
0.7349,-0.0249,0.3218
0.6345,0.0374,0.2961
0.6166,0.0923,0.2998
0.6973,0.0853,0.3662
0.7955,-0.0239,0.3486
0.7359,-0.0889,0.2726
0.663,-0.1182,0.3586
0.9574,-0.141,0.3318
1.4094,-0.1468,0.1884
1.664,-0.1652,-0.148
1.598,-0.173,-0.1214
1.5374,-0.332,0.3464
1.6965,-0.5187,0.3274
1.5491,-0.3425,0.0704
1.0967,-0.053,0.1266
0.9122,0.0518,0.2231
0.9655,-0.0677,0.3203
1.1135,-0.2846,0.3147
1.1126,-0.3892,0.278
0.9787,-0.3142,0.2052
0.8829,-0.1705,0.1439
0.8294,-0.0689,0.1126
0.7999,-0.0713,0.1356
0.8243,-0.1204,0.1605
0.8644,-0.14,0.1483
0.8807,-0.1529,0.1463
0.8978,-0.1586,0.1717
0.9176,-0.1683,0.2008
0.8885,-0.2121,0.2274
0.8846,-0.2827,0.2536
0.9352,-0.3357,0.2678
0.9569,-0.3049,0.2519
0.9672,-0.2235,0.2441
1.019,-0.1957,0.2724
1.0268,-0.1991,0.2519
1.028,-0.2038,0.2235
1.135,-0.1884,0.1874
1.3068,-0.1461,0.0616
1.2882,-0.1327,-0.1737
1.147,-0.0327,-0.2057
1.0017,0.0484,-0.086
0.9054,0.0151,0.1065
0.9936,-0.1151,0.2536
1.0942,-0.2687,0.1952
1.064,-0.343,0.0931
0.9767,-0.2687,0.1185
0.9193,-0.1625,0.1586
0.8722,-0.0738,0.1854
0.8407,-0.0298,0.1761
0.8604,-0.0569,0.192
0.8775,-0.1344,0.2028
0.8736,-0.2155,0.2118
0.9086,-0.226,0.2387
0.9381,-0.195,0.2443
0.9298,-0.161,0.2704
0.9193,-0.1124,0.2624
0.964,-0.0274,0.1498
1.0261,0.0479,0.0188
1.0869,0.0743,-0.0672
1.0166,-0.0303,-0.0237
0.9406,-0.2514,0.1417
0.9806,-0.5023,0.0674
1.0385,-0.6775,-0.1439
1.1179,-0.3701,-0.1485
1.1944,-0.0127,-0.108
1.2562,0.0955,-0.041
1.1746,0.0784,0.1026
1.0029,-0.0943,0.1483
0.9753,-0.2629,0.1248
0.8939,-0.3545,0.0909
0.8272,-0.3621,0.1285
0.7911,-0.3093,0.2016
0.7852,-0.2309,0.1996
0.8074,-0.161,0.16
0.8433,-0.1224,0.1226
0.8609,-0.1297,0.0821
0.8497,-0.1573,0.0738
0.8927,-0.1967,0.1722
0.9733,-0.2582,0.2829
0.9821,-0.3095,0.3042
0.9052,-0.2998,0.279
0.8717,-0.2529,0.2609
0.9005,-0.2255,0.2536
0.9291,-0.2228,0.259
0.9924,-0.2443,0.3181
1.0432,-0.2814,0.4092
1.0427,-0.3147,0.4376
