accx,accy,accz
1.0009,-0.0934,0.2395
1.016,-0.1178,0.2405
1.0258,-0.1403,0.2371
1.0268,-0.1564,0.2298
1.0297,-0.1799,0.2244
1.0278,-0.2019,0.2136
1.0263,-0.2204,0.2043
1.0258,-0.2419,0.1921
1.0165,-0.26,0.1765
1.0048,-0.2766,0.1643
0.996,-0.2903,0.1506
0.9823,-0.2971,0.1364
0.9652,-0.2996,0.1125
0.9491,-0.2967,0.0944
0.9266,-0.2976,0.0753
0.9105,-0.2932,0.0553
0.8934,-0.2859,0.0382
0.8792,-0.2825,0.0338
0.8626,-0.2664,0.0231
0.849,-0.2497,0.0055
0.8495,-0.2302,-0.0038
0.8656,-0.2092,-0.0078
0.8895,-0.1906,-0.0078
0.9149,-0.1833,-0.0034
0.9291,-0.1648,-0.0068
0.9305,-0.1442,-0.0063
0.9364,-0.131,-0.0048
0.9398,-0.1159,-0.0063
0.9417,-0.0973,0.0031
0.9383,-0.0812,0.0079
0.9286,-0.0617,0.0157
0.9164,-0.0411,0.0314
0.9139,-0.0186,0.046
0.911,0.0034,0.0631
0.9056,0.0195,0.0831
0.9007,0.0429,0.1017
0.889,0.0576,0.1179
0.8846,0.0723,0.1335
0.8807,0.0918,0.1477
0.8753,0.106,0.1628
0.8626,0.1201,0.1696
0.8582,0.1353,0.1794
0.8568,0.1533,0.1892
0.8553,0.1602,0.1931
0.8474,0.1715,0.1999
0.8426,0.1807,0.2063
0.846,0.192,0.2063
0.843,0.2027,0.2019
0.845,0.2115,0.2053
0.8479,0.2198,0.197
0.8495,0.2232,0.1887
0.8519,0.2257,0.1779
0.8597,0.2364,0.1691
0.8617,0.2389,0.1608
0.8646,0.2389,0.1472
0.868,0.2349,0.1379
0.8817,0.233,0.1203
0.8836,0.2286,0.1159
0.8851,0.2257,0.1076
0.8905,0.2227,0.0978
0.8988,0.2179,0.0934
0.9002,0.2081,0.09
0.9032,0.2037,0.0885
0.9071,0.1978,0.0807
0.9066,0.1895,0.0802
0.9066,0.1807,0.0812
0.9076,0.1759,0.0797
0.9095,0.1651,0.0831
0.9124,0.1593,0.0856
0.912,0.1489,0.09
0.8978,0.1494,0.088
0.8905,0.147,0.0905
0.8963,0.1402,0.0953
0.9002,0.1358,0.1027
0.8963,0.1328,0.1115
0.9012,0.1289,0.1203
0.9027,0.1235,0.1237
0.9061,0.1167,0.1301
0.9071,0.1162,0.1369
0.9071,0.1162,0.1423
0.9085,0.1138,0.1481
0.9076,0.1148,0.1521
0.9051,0.1157,0.1589
0.9037,0.1123,0.1569
0.9027,0.1162,0.1648
0.9041,0.1172,0.1731
0.9007,0.1143,0.1789
0.8958,0.1177,0.1794
0.8914,0.1221,0.1818
0.888,0.1221,0.1833
0.8885,0.124,0.1892
0.8856,0.127,0.1892
0.8817,0.1323,0.1911
0.8778,0.1323,0.1931
0.8783,0.1348,0.1965
0.8778,0.1367,0.1955
0.8744,0.1338,0.1945
0.8709,0.1358,0.1955
0.8778,0.1397,0.1999
0.8739,0.145,0.2019
0.8768,0.1445,0.2019
0.8807,0.1499,0.2019
0.8827,0.1582,0.2067
0.8827,0.1632,0.2151
0.8861,0.169,0.2166
0.8871,0.171,0.2224
0.8944,0.1763,0.2317
0.8929,0.1803,0.2376
0.89,0.1856,0.2425
0.8949,0.1978,0.2498
0.8934,0.2037,0.2586
0.9002,0.2091,0.2669
0.9056,0.2179,0.2678
0.9066,0.2262,0.2683
0.9056,0.2262,0.2747
0.909,0.234,0.2766
0.9129,0.2374,0.2747
0.9144,0.2423,0.2708
0.9159,0.2418,0.262
0.9149,0.2472,0.2566
0.9212,0.2486,0.2527
0.9344,0.252,0.2459
0.9476,0.252,0.2361
0.9667,0.2555,0.2312
0.9858,0.2599,0.2224
1.0043,0.2599,0.2132
1.0321,0.2647,0.2087
1.06,0.2647,0.1989
1.0884,0.2692,0.1877
1.1177,0.2746,0.1814
1.1479,0.2824,0.1677
1.189,0.2882,0.1564
1.2217,0.2912,0.1516
1.2535,0.3024,0.1452
1.2882,0.3058,0.1408
1.3161,0.3073,0.1369
1.3507,0.3102,0.135
1.3859,0.3117,0.1355
1.4192,0.3141,0.133
1.4445,0.3156,0.1276
1.469,0.3185,0.1276
1.4964,0.3224,0.1237
1.5218,0.321,0.1198
1.5442,0.318,0.1125
1.5569,0.3175,0.1057
1.5638,0.3131,0.1012
1.5745,0.3068,0.091
1.5784,0.3039,0.0866
1.576,0.2951,0.0851
1.5765,0.2897,0.0768
1.5745,0.2819,0.067
1.5784,0.2809,0.0617
1.576,0.2765,0.0568
1.5735,0.2692,0.0475
1.5818,0.2633,0.0363
1.5857,0.2658,0.028
1.5941,0.2677,0.0114
1.6058,0.2711,-0.0087
1.6244,0.2672,-0.04
1.641,0.252,-0.081
1.5037,0.1661,-0.1988
1.4616,0.0908,-0.3092
1.5799,0.1333,-0.2613
1.6444,0.1597,-0.2457
1.6796,0.168,-0.2462
1.7177,0.1587,-0.2452
1.7446,0.1485,-0.254
1.7573,0.1338,-0.2574
1.7597,0.1192,-0.275
1.7568,0.1045,-0.3033
1.7455,0.0991,-0.3219
1.7353,0.0933,-0.3332
1.7187,0.0874,-0.3332
1.6932,0.0835,-0.3302
1.6659,0.0791,-0.3185
1.6273,0.0693,-0.3121
1.575,0.0454,-0.3155
1.5232,0.0185,-0.3165
1.4626,-0.0049,-0.3111
1.4074,-0.022,-0.2965
1.3449,-0.0382,-0.2979
1.2814,-0.0563,-0.2979
1.2115,-0.0734,-0.3028
1.1426,-0.088,-0.3102
1.0752,-0.1085,-0.3165
1.0058,-0.1232,-0.3283
0.9471,-0.131,-0.3424
0.8861,-0.1383,-0.3488
0.8333,-0.1412,-0.3547
0.7908,-0.1422,-0.3522
0.7517,-0.1437,-0.3468
0.7175,-0.1417,-0.3332
0.695,-0.1359,-0.32
0.7287,-0.0709,-0.2716
0.759,-0.0279,-0.2218
0.7464,-0.0523,-0.1983
0.7351,-0.0695,-0.1704
0.7224,-0.0885,-0.1445
0.7004,-0.1046,-0.1123
0.6784,-0.1178,-0.082
0.6584,-0.1344,-0.0551
0.6305,-0.1398,-0.02
0.6022,-0.1486,0.0162
0.5773,-0.1559,0.0431
0.5524,-0.1579,0.0724
0.524,-0.1628,0.1022
0.5025,-0.1608,0.1223
0.4854,-0.1564,0.1452
0.4747,-0.1544,0.1638
0.4722,-0.151,0.1794
0.4722,-0.1408,0.1931
0.4976,-0.1237,0.2107
0.5387,-0.0743,0.2312
0.5675,-0.0328,0.2434
0.5787,-0.0079,0.2215
0.5865,0.0117,0.1892
0.6012,0.0434,0.1638
0.6198,0.0649,0.1267
0.6339,0.0796,0.0919
0.6486,0.0967,0.0455
0.6638,0.1123,0.0074
0.6779,0.124,-0.0297
0.696,0.1397,-0.0683
0.7204,0.1577,-0.1044
0.739,0.168,-0.1441
0.7649,0.1803,-0.1792
0.7986,0.19,-0.2154
0.8255,0.2061,-0.2447
0.8582,0.2169,-0.2662
0.8924,0.2345,-0.2872
0.93,0.2442,-0.3048
0.9696,0.2525,-0.3249
1.0019,0.2569,-0.3395
1.039,0.2687,-0.3537
1.0766,0.2809,-0.3586
1.1045,0.2858,-0.3659
1.1362,0.2882,-0.3649
1.1641,0.2917,-0.3673
1.1944,0.2917,-0.3659
1.2173,0.2975,-0.3576
1.23,0.2926,-0.3542
1.2408,0.2853,-0.3507
1.2515,0.2877,-0.3405
1.2589,0.2824,-0.3307
1.2554,0.2741,-0.3214
1.2515,0.2672,-0.3092
1.2481,0.2594,-0.2945
1.2388,0.2486,-0.2818
1.2271,0.2428,-0.2638
1.1998,0.232,-0.2442
1.1773,0.213,-0.2281
1.1499,0.1998,-0.211
1.1269,0.1876,-0.1826
1.1045,0.1734,-0.1607
1.081,0.1607,-0.1338
1.0585,0.1465,-0.1099
1.0409,0.1362,-0.0874
1.019,0.1255,-0.0654
0.9985,0.1133,-0.0497
0.9735,0.0986,-0.0268
0.9535,0.0894,-0.0024
0.9359,0.0801,0.0162
0.9168,0.0703,0.0338
0.9012,0.0635,0.0509
0.8831,0.0542,0.0695
0.8621,0.0478,0.0866
0.8479,0.0405,0.1071
0.8308,0.0371,0.1203
0.8206,0.0317,0.132
0.802,0.0234,0.1428
0.7859,0.0141,0.156
0.7747,0.0112,0.1672
0.7605,0.0078,0.1809
0.7449,0.0073,0.196
0.7351,0.0019,0.1994
0.7253,0.0004,0.2082
0.7131,-0.0045,0.2161
0.7106,-0.0035,0.2171
0.7067,-0.0089,0.221
0.7043,-0.0152,0.2249
0.7019,-0.0191,0.2278
0.6979,-0.0215,0.2312
0.6984,-0.0264,0.2254
0.7053,-0.025,0.2234
0.7121,-0.0274,0.2263
0.718,-0.0294,0.2229
0.7214,-0.0323,0.2092
0.7268,-0.0323,0.1975
0.7355,-0.0357,0.1887
0.7331,-0.0342,0.1721
0.7419,-0.0362,0.1579
0.7507,-0.0284,0.1462
0.759,-0.023,0.1291
0.7703,-0.0196,0.113
0.7815,-0.0142,0.1022
0.7903,-0.0054,0.0851
0.8006,0.0024,0.0695
0.8108,0.0034,0.0626
0.8176,0.0107,0.049
0.8245,0.0175,0.0407
0.8357,0.0234,0.0304
0.846,0.0292,0.0206
0.8504,0.0346,0.0206
0.8621,0.041,0.0167
0.8714,0.0434,0.0133
0.8827,0.0527,0.0118
0.888,0.0542,0.0128
0.8973,0.0571,0.0162
0.9061,0.0615,0.0187
0.9198,0.0635,0.0206
0.931,0.0659,0.0265
0.9408,0.0664,0.0324
0.954,0.0689,0.0402
0.9672,0.0693,0.0475
0.9804,0.0684,0.0534
0.9911,0.063,0.0607
1.0048,0.0615,0.0651
1.0116,0.0606,0.0787
1.018,0.0586,0.0861
1.0273,0.0576,0.091
1.0297,0.0566,0.0997
1.0351,0.0571,0.1057
1.0429,0.0576,0.1154
1.0448,0.0502,0.1232
1.0463,0.0522,0.134
1.0517,0.0581,0.1364
1.0517,0.0532,0.1369
1.0531,0.0463,0.1521
1.0566,0.0502,0.1516
1.0507,0.0434,0.1545
1.0536,0.0419,0.1662
1.0561,0.041,0.1716
1.0536,0.0405,0.1779
1.0541,0.0327,0.1799
1.0473,0.0322,0.1872
1.0409,0.0283,0.1926
1.0361,0.0273,0.1965
1.0229,0.0229,0.2033
1.016,0.0151,0.2092
1.0102,0.0141,0.218
1.0024,0.0087,0.2249
0.9911,0.0063,0.2307
0.9823,0.0004,0.2356
0.9755,-0.0045,0.2395
0.9667,-0.0084,0.242
0.9618,-0.0152,0.2454
0.9535,-0.0157,0.2454
0.951,-0.0201,0.2517
0.951,-0.0259,0.2508
0.955,-0.0274,0.2434
0.9618,-0.0279,0.2469
0.9638,-0.0318,0.24
0.9765,-0.0313,0.2337
0.9897,-0.0284,0.2273
1.0004,-0.0255,0.2161
1.0146,-0.0259,0.2048
1.0317,-0.0264,0.2009
1.0522,-0.025,0.195
1.0737,-0.024,0.1877
1.0913,-0.0269,0.1799
1.1089,-0.0235,0.1784
1.125,-0.023,0.1731
1.145,-0.0255,0.1677
1.1602,-0.023,0.1755
1.171,-0.0191,0.1779
1.1837,-0.0196,0.176
1.1988,-0.0186,0.1843
1.209,-0.0176,0.1945
1.2169,-0.0167,0.196
1.2227,-0.0167,0.2043
1.2344,-0.0162,0.2112
1.2398,-0.0201,0.221
1.2359,-0.0137,0.2268
1.2437,-0.0157,0.2273
1.2462,-0.0196,0.2351
1.2437,-0.0147,0.239
1.2393,-0.0162,0.2415
1.2388,-0.0118,0.239
1.2379,-0.0108,0.2464
1.2393,-0.0045,0.2449
1.2379,0.0029,0.241
1.2364,0.0117,0.2405
1.2393,0.0204,0.2346
1.2471,0.0302,0.2259
1.255,0.0317,0.2205
1.2628,0.0371,0.2171
1.2741,0.0375,0.2122
1.2799,0.038,0.2028
1.2916,0.0419,0.1897
1.3082,0.0419,0.1828
1.3214,0.0439,0.1706
1.3351,0.0497,0.1457
1.3488,0.0586,0.1291
1.3673,0.0684,0.1022
1.3835,0.0762,0.0734
1.3947,0.0811,0.0416
1.4108,0.0874,0.0094
1.4152,0.0982,-0.0297
1.4084,0.0982,-0.0737
1.3073,0.0737,-0.1568
1.2603,0.0468,-0.2491
1.3214,0.0527,-0.2662
1.3444,0.0601,-0.2823
1.3551,0.0615,-0.3116
1.3595,0.062,-0.3429
1.3537,0.0552,-0.3864
1.3483,0.0371,-0.4289
1.34,0.0283,-0.4665
1.3327,0.019,-0.5032
1.3195,0.0131,-0.5271
1.2877,0.0043,-0.5491
1.2418,-0.0084,-0.5638
1.2051,-0.0118,-0.5662
1.166,-0.0069,-0.555
1.1352,0.0029,-0.5394
1.1206,0.0131,-0.5168
1.1094,0.0195,-0.4895
1.102,0.0234,-0.4558
1.0928,0.0356,-0.4289
1.0825,0.0434,-0.4045
1.0649,0.0522,-0.38
1.0468,0.0606,-0.361
1.0224,0.0747,-0.3459
0.9936,0.0835,-0.3297
0.9638,0.0977,-0.3175
0.9339,0.1221,-0.3048
0.9061,0.145,-0.2906
0.8846,0.171,-0.275
0.8641,0.2013,-0.2525
0.8499,0.231,-0.2218
0.843,0.2647,-0.2144
0.8465,0.2887,-0.2056
0.8465,0.3078,-0.1968
0.8504,0.3234,-0.1807
0.8631,0.339,-0.1724
0.8768,0.3517,-0.1572
0.8895,0.3634,-0.146
0.9095,0.3703,-0.1299
0.9237,0.3835,-0.1118
0.9383,0.3879,-0.0952
0.9544,0.3938,-0.0805
0.9613,0.3972,-0.0659
0.974,0.4016,-0.0527
0.9784,0.4016,-0.0439
0.9779,0.3952,-0.0278
0.9599,0.3698,-0.0195
0.9203,0.3424,-0.0165
0.8861,0.3268,-0.0102
0.8573,0.3073,-0.0068
0.8318,0.2921,-0.0043
0.8147,0.2711,0.0074
0.8162,0.2506,0.0197
0.822,0.2325,0.0367
0.8445,0.2066,0.0573
0.8582,0.1778,0.0695
0.888,0.1533,0.0866
0.9154,0.1318,0.1096
0.9398,0.1089,0.1169
0.9633,0.0835,0.1237
0.9897,0.062,0.134
1.0048,0.0424,0.1413
1.0331,0.0161,0.1413
1.0575,-0.0152,0.1477
1.081,-0.0518,0.1477
1.0893,-0.0763,0.1462
1.0933,-0.0924,0.1394
1.0884,-0.1056,0.1364
1.083,-0.1217,0.132
1.0776,-0.1373,0.1242
1.0801,-0.1447,0.1188
1.0757,-0.1608,0.1159
1.0747,-0.1809,0.1125
1.0727,-0.195,0.1066
1.0649,-0.2053,0.1041
1.06,-0.2126,0.0988
1.0502,-0.2258,0.0856
1.0317,-0.237,0.0763
1.0136,-0.2453,0.0675
0.9926,-0.2536,0.0602
0.9677,-0.2605,0.0548
0.9442,-0.2595,0.048
0.9217,-0.259,0.047
0.8939,-0.2585,0.0407
0.8768,-0.257,0.0367
0.8563,-0.2473,0.0382
0.8406,-0.239,0.0387
0.8289,-0.2204,0.045
0.8235,-0.1989,0.0411
0.8279,-0.1799,0.0402
0.822,-0.1618,0.0411
0.8167,-0.1447,0.0392
0.8147,-0.1305,0.0402
0.8103,-0.1163,0.0387
0.8074,-0.0963,0.0382
0.805,-0.0783,0.0363
0.7986,-0.0621,0.0333
0.7962,-0.0401,0.0367
0.7859,-0.0162,0.0411
0.78,0.0024,0.048
0.7757,0.0209,0.0441
0.7674,0.0395,0.0465
0.761,0.0635,0.0529
0.7561,0.0825,0.0631
0.7498,0.1025,0.0719
0.7429,0.1148,0.0797
0.7355,0.1304,0.089
0.7268,0.1504,0.0973
0.7209,0.1651,0.1149
0.7189,0.1749,0.1228
0.7126,0.1842,0.1394
0.7126,0.19,0.1555
0.7136,0.1998,0.1687
0.7199,0.2096,0.1794
0.7253,0.2154,0.1911
0.737,0.2227,0.1984
0.7522,0.2281,0.2092
0.7664,0.2306,0.2156
0.784,0.2369,0.219
0.7937,0.2384,0.2176
0.8025,0.2393,0.2215
0.8113,0.2393,0.2239
0.8225,0.2418,0.2146
0.8362,0.2432,0.2087
0.8386,0.2384,0.2019
0.845,0.2315,0.1994
0.8524,0.2306,0.1921
0.8607,0.232,0.1843
0.867,0.2266,0.177
0.8739,0.2227,0.1677
0.8812,0.2193,0.1608
0.8856,0.2183,0.1555
0.8914,0.2144,0.1447
0.8934,0.2115,0.1447
0.9017,0.2076,0.1403
0.9061,0.2047,0.132
0.9071,0.2027,0.1252
0.9139,0.2042,0.1169
0.9159,0.2027,0.114
0.9159,0.2003,0.1115
0.9242,0.1993,0.1076
0.9325,0.2003,0.1091
0.9364,0.2047,0.1105
0.9491,0.2066,0.1125
0.9594,0.2056,0.1115
0.9692,0.2071,0.111
0.9794,0.2071,0.1154
0.9858,0.2032,0.1145
0.998,0.2056,0.1135
1.0121,0.2047,0.1174
1.0219,0.2032,0.113
1.0297,0.2047,0.112
1.0395,0.2032,0.113
1.0463,0.1998,0.1091
1.0502,0.2037,0.1066
1.0615,0.1983,0.1022
1.0659,0.1959,0.0963
1.0693,0.1905,0.0929
1.0742,0.1925,0.09
1.0791,0.191,0.0841
1.0766,0.1886,0.0802
1.0762,0.1842,0.0783
1.0708,0.1881,0.0743
1.0615,0.1876,0.0704
1.0556,0.1861,0.0685
1.0488,0.19,0.0768
1.0478,0.1944,0.0787
1.0361,0.2003,0.0753
1.0321,0.2066,0.0743
1.0229,0.21,0.0773
1.0107,0.2198,0.0817
0.9989,0.2276,0.0866
0.9867,0.2418,0.0924
0.9843,0.2511,0.0968
0.9775,0.2599,0.1071
0.9701,0.2741,0.1154
0.9638,0.2809,0.1232
0.9613,0.2912,0.1389
0.9574,0.3029,0.1477
0.9476,0.3127,0.1594
0.9413,0.321,0.1765
0.9422,0.3302,0.1877
0.9378,0.339,0.2004
0.9393,0.3424,0.2176
0.951,0.3507,0.2322
0.9648,0.3547,0.2444
0.9828,0.3581,0.2561
0.9999,0.362,0.2586
1.017,0.36,0.2708
1.0405,0.3571,0.2776
1.0659,0.3527,0.2781
1.0908,0.3493,0.2781
1.1147,0.3463,0.2762
1.1367,0.3351,0.2693
1.1548,0.3283,0.2605
1.1719,0.3224,0.2498
1.192,0.3136,0.2351
1.2071,0.299,0.2219
1.2247,0.2892,0.2092
1.2423,0.2799,0.1945
1.2584,0.2668,0.1789
1.2706,0.2555,0.1643
1.2838,0.2457,0.1496
1.2985,0.2315,0.1379
1.3092,0.2208,0.1286
1.3185,0.21,0.1213
1.3273,0.1954,0.1154
1.3278,0.1817,0.113
1.2965,0.1514,0.0993
1.2423,0.1021,0.0748
1.2559,0.0752,0.07
1.2642,0.0938,0.1041
1.2828,0.1104,0.1633
1.3063,0.1123,0.2043
1.3224,0.1099,0.2361
1.3341,0.1006,0.2664
1.3405,0.0899,0.2864
1.3395,0.0728,0.2981
1.3419,0.0596,0.305
1.3351,0.0458,0.3045
1.3283,0.0307,0.3045
1.3278,0.0151,0.2996
1.3317,0.0029,0.2869
1.3497,-0.0059,0.2752
1.3771,-0.0001,0.2644
1.4128,0.0048,0.2405
1.4465,0.0068,0.2097
1.4743,0.0058,0.1716
1.5022,0.0068,0.1247
1.5179,0.0131,0.0763
1.5384,0.0102,0.0216
1.5481,0.0097,-0.0283
1.553,0.0165,-0.083
1.5476,0.0209,-0.1455
1.5452,0.0219,-0.2027
1.5389,0.0273,-0.2599
1.5257,0.0302,-0.3116
1.5076,0.0312,-0.3547
1.4871,0.0288,-0.3981
1.4597,0.0268,-0.4328
1.4304,0.0283,-0.4577
1.4035,0.0263,-0.4768
1.3727,0.02,-0.491
1.3312,0.0161,-0.4963
1.2916,0.0097,-0.4973
1.253,0.0009,-0.5032
1.213,0.0048,-0.5022
1.1695,-0.003,-0.5032
1.1348,-0.0118,-0.5056
1.0918,-0.0201,-0.5056
1.0566,-0.0318,-0.5027
1.0238,-0.0401,-0.5046
0.9887,-0.0479,-0.5007
0.951,-0.0528,-0.4949
0.9144,-0.0568,-0.4817
0.8797,-0.0592,-0.4641
0.8504,-0.0587,-0.4455
0.8206,-0.0587,-0.4328
0.7932,-0.0626,-0.4049
0.7674,-0.0675,-0.3766
0.737,-0.0734,-0.3473
0.7155,-0.0714,-0.3155
0.696,-0.0714,-0.2779
0.6818,-0.0719,-0.2398
0.674,-0.0753,-0.2017
0.6657,-0.0753,-0.1572
0.6584,-0.07,-0.1133
0.6535,-0.0714,-0.0664
0.653,-0.0621,-0.0297
0.6535,-0.0577,0.0099
0.6599,-0.0494,0.0494
0.6647,-0.0377,0.0914
0.6701,-0.0259,0.1281
0.6745,-0.0152,0.1608
0.6843,-0.0049,0.1936
0.6921,0.0131,0.2224
0.6999,0.0239,0.2415
0.7121,0.0297,0.2635
0.7263,0.0463,0.284
0.7297,0.0557,0.2893
0.7414,0.064,0.3006
0.7532,0.0757,0.3055
0.7669,0.083,0.2971
0.7771,0.0972,0.2932
0.781,0.1045,0.2801
0.7908,0.1133,0.26
0.7996,0.1221,0.2356
0.805,0.1333,0.2127
0.8118,0.1465,0.1921
0.8157,0.1587,0.1618
0.824,0.172,0.1286
0.8299,0.1837,0.0949
0.8416,0.2003,0.0573
0.8524,0.211,0.0245
0.8729,0.2193,-0.0029
0.8973,0.2335,-0.0317
0.9276,0.2423,-0.062
0.9565,0.2525,-0.0844
0.9858,0.2633,-0.1133
1.0151,0.2682,-0.1348
1.0424,0.2736,-0.1563
1.061,0.2804,-0.1787
1.082,0.2809,-0.2041
1.102,0.2877,-0.2213
1.124,0.2843,-0.2296
1.1401,0.2799,-0.2403
1.1611,0.2751,-0.2442
1.1758,0.2687,-0.2472
1.1851,0.2618,-0.2525
1.1915,0.254,-0.2476
1.1924,0.2481,-0.2447
1.1871,0.2398,-0.2384
1.1768,0.2257,-0.2247
1.1489,0.2115,-0.2208
1.1221,0.2017,-0.2041
1.0918,0.193,-0.1856
1.06,0.1798,-0.1675
1.0302,0.1661,-0.1431
1.0019,0.1524,-0.1172
0.9775,0.1445,-0.0942
0.953,0.1309,-0.0707
0.9286,0.1201,-0.0488
0.9095,0.1084,-0.0263
0.8944,0.0972,-0.0009
0.8778,0.0864,0.0153
0.8641,0.0737,0.0353
0.844,0.0645,0.0577
0.8264,0.0522,0.0797
0.8069,0.0405,0.1002
0.7976,0.0263,0.114
0.7854,0.0175,0.1306
0.7766,0.0097,0.1525
0.7693,-0.0059,0.1672
0.7649,-0.0215,0.1774
0.7634,-0.0298,0.1965
