accx,accy,accz
-0.066,-0.0298,1.0163
-0.0657,-0.0291,1.0175
-0.0662,-0.0293,1.018
-0.0667,-0.0305,1.0173
-0.0669,-0.031,1.0183
-0.0669,-0.0313,1.0197
-0.0677,-0.032,1.0212
-0.0679,-0.0318,1.0214
-0.0672,-0.0305,1.0212
-0.066,-0.0303,1.0217
-0.0655,-0.031,1.0222
-0.0672,-0.0313,1.0227
-0.0677,-0.031,1.0234
-0.0669,-0.0315,1.0236
-0.0662,-0.0325,1.0239
-0.0662,-0.0325,1.0236
-0.0665,-0.032,1.0236
-0.0674,-0.0318,1.0234
-0.0674,-0.0315,1.0234
-0.0665,-0.0313,1.0236
-0.0665,-0.0322,1.0236
-0.066,-0.0335,1.0229
-0.0655,-0.034,1.0214
-0.0665,-0.034,1.02
-0.0677,-0.0342,1.02
-0.0684,-0.0344,1.02
-0.0682,-0.0347,1.0205
-0.0677,-0.0342,1.0217
-0.0677,-0.0335,1.0214
-0.0682,-0.0337,1.0205
-0.0689,-0.0344,1.0202
-0.0687,-0.0347,1.021
-0.0684,-0.0342,1.0214
-0.0691,-0.034,1.0217
-0.0691,-0.034,1.0214
-0.0684,-0.0342,1.0207
-0.0689,-0.0342,1.0205
-0.0694,-0.0337,1.0217
-0.0687,-0.0327,1.0222
-0.0687,-0.0325,1.0227
-0.0689,-0.033,1.0227
-0.0691,-0.033,1.0224
-0.0689,-0.0327,1.0227
-0.0689,-0.0322,1.0229
-0.0687,-0.032,1.0229
-0.0689,-0.0313,1.0227
-0.0687,-0.0308,1.0227
-0.0684,-0.031,1.0224
-0.0682,-0.0318,1.0222
-0.0682,-0.0318,1.0214
-0.0684,-0.0315,1.021
-0.0682,-0.031,1.0207
-0.0674,-0.0318,1.0205
-0.0669,-0.0318,1.0205
-0.0667,-0.0315,1.02
-0.0665,-0.0313,1.019
-0.0655,-0.0318,1.018
-0.0645,-0.0322,1.0183
-0.0645,-0.0322,1.0183
-0.0643,-0.0318,1.0178
-0.0643,-0.0315,1.0175
-0.0643,-0.032,1.0173
-0.0643,-0.0327,1.017
-0.064,-0.033,1.0163
-0.0635,-0.0335,1.0158
-0.0638,-0.0335,1.0158
-0.0635,-0.0327,1.0168
-0.0638,-0.0327,1.0175
-0.0645,-0.032,1.0173
-0.0643,-0.032,1.0168
-0.0645,-0.0325,1.0173
-0.0643,-0.033,1.018
-0.064,-0.033,1.0185
-0.0635,-0.0325,1.019
-0.0638,-0.0318,1.019
-0.064,-0.032,1.0195
-0.0635,-0.0322,1.0192
-0.0638,-0.032,1.0192
-0.0643,-0.032,1.0192
-0.0638,-0.0318,1.0192
-0.063,-0.0313,1.018
-0.0633,-0.0325,1.0175
-0.064,-0.0332,1.0175
-0.0652,-0.0332,1.017
-0.066,-0.032,1.017
-0.066,-0.0303,1.0166
-0.0662,-0.0298,1.0163
-0.0662,-0.0305,1.0166
-0.0662,-0.0313,1.017
-0.0665,-0.0313,1.017
-0.0655,-0.0308,1.0173
-0.065,-0.0305,1.0178
-0.066,-0.031,1.0185
-0.0665,-0.031,1.0195
-0.0662,-0.0313,1.0197
-0.066,-0.0318,1.0195
-0.066,-0.0325,1.02
-0.0652,-0.0327,1.0207
-0.0647,-0.0325,1.021
-0.0647,-0.0325,1.0214
-0.065,-0.033,1.0224
-0.0652,-0.0335,1.0234
-0.0652,-0.034,1.0232
-0.0645,-0.0342,1.0234
-0.0647,-0.0344,1.0236
-0.0647,-0.0349,1.0244
-0.0645,-0.0349,1.0256
-0.065,-0.0337,1.0251
-0.065,-0.0332,1.0244
-0.0652,-0.034,1.0246
-0.065,-0.0344,1.0241
-0.0652,-0.0347,1.0239
-0.0655,-0.0354,1.0236
-0.0655,-0.0354,1.0232
-0.0655,-0.0344,1.0227
-0.065,-0.0344,1.0222
-0.0652,-0.0349,1.0222
-0.0652,-0.0352,1.0219
-0.0647,-0.034,1.0214
-0.0652,-0.0327,1.0212
-0.0652,-0.0325,1.0205
-0.0652,-0.0327,1.02
-0.0652,-0.0327,1.0205
-0.0652,-0.0327,1.0197
-0.0652,-0.0325,1.0195
-0.0655,-0.0318,1.0195
-0.0657,-0.031,1.02
-0.066,-0.031,1.0205
-0.0669,-0.0308,1.0197
-0.0672,-0.031,1.0192
-0.0669,-0.0313,1.0197
-0.0677,-0.031,1.0205
-0.0689,-0.0303,1.0217
-0.0696,-0.0296,1.0214
-0.0691,-0.03,1.0217
-0.0691,-0.031,1.0217
-0.0699,-0.0305,1.0224
-0.0704,-0.0298,1.0234
-0.0704,-0.0298,1.0239
-0.0699,-0.0296,1.0244
-0.0694,-0.0296,1.0249
-0.0691,-0.0303,1.0249
-0.0694,-0.0303,1.0249
-0.0696,-0.0296,1.0244
-0.0699,-0.0296,1.0244
-0.0694,-0.03,1.0246
-0.0684,-0.0303,1.0246
-0.0677,-0.03,1.0244
-0.0687,-0.03,1.0239
-0.0696,-0.0305,1.0239
