accx,accy,accz
0.1165,-0.0025,1.0013
0.1146,-0.0054,0.9998
0.1116,-0.0025,1.0018
0.1131,-0.002,0.9969
0.1112,-0.004,0.9944
0.1116,-0.004,0.9974
0.1102,-0.003,0.9944
0.1116,-0.002,0.9944
0.1097,-0.0005,0.9915
0.1092,-0.001,0.993
0.1097,-0.002,0.9925
0.1097,-0.003,0.9949
0.1107,0.0004,0.9944
0.1107,-0.001,0.9949
0.1136,-0.0015,0.9974
0.1146,-0.0001,0.9978
0.1116,-0.0005,1.0008
0.1136,0.0009,1.0003
0.1175,0.0048,0.9969
0.1195,0.0053,1.0003
0.1199,0.0043,1.0013
0.1165,0.0063,1.0003
0.1204,0.0073,1.0032
0.1248,0.0073,1.0042
0.1234,0.0063,1.0018
0.1224,0.0053,1.0003
0.1234,0.0048,0.9974
0.1239,0.0048,0.9964
0.1253,0.0058,0.99
0.1268,0.0092,0.992
0.1268,0.0063,0.9959
0.1258,0.0048,0.9944
0.1234,0.0038,0.9939
0.1239,0.0048,0.9944
0.1219,0.0029,1.0027
0.1214,-0.001,1.0013
0.1219,-0.0015,1.0066
0.1239,-0.004,1.0086
0.1214,-0.0025,1.0115
0.1195,-0.0015,1.0144
0.1185,-0.003,1.0174
0.1156,-0.0005,1.0179
0.1136,-0.003,1.0164
0.1151,-0.0035,1.0149
0.1141,-0.002,1.0144
0.1116,-0.003,1.0125
0.1136,-0.003,1.0154
0.1116,-0.002,1.0144
0.1112,-0.003,1.012
0.1146,-0.0035,1.0096
0.1156,-0.002,1.0027
0.116,-0.001,1.0018
0.1195,-0.003,1.0022
0.1195,-0.0045,0.9998
0.1165,-0.003,0.992
0.1151,-0.0025,0.991
0.117,-0.001,0.9876
0.1146,-0.0045,0.9866
0.1165,-0.001,0.9866
0.119,-0.002,0.9832
0.1151,-0.0001,0.9812
0.1112,-0.0005,0.9832
0.1136,0.0004,0.9837
0.1141,-0.0001,0.9822
0.1116,0.0009,0.9842
0.1156,-0.0005,0.9822
0.1102,0.0034,0.9827
0.1116,0.0048,0.9861
0.1156,0.0078,0.99
0.1156,0.0038,0.9915
0.1141,0.0048,0.9881
0.1151,0.0034,0.9964
0.116,0.0058,0.9939
0.116,0.0043,0.9988
0.1141,0.0038,0.9974
0.1121,0.0034,0.9954
0.1126,0.0034,1.0003
0.118,0.0038,1.0032
0.1112,0.0038,0.9974
0.1082,0.0029,1.0027
0.1136,0.0029,1.0003
0.1131,0.0024,1.0061
0.1146,0.0029,1.0018
0.1141,0.0029,0.9949
0.1136,0.0009,1.0022
0.1185,0.0019,0.9969
0.119,-0.001,1.0003
0.1141,-0.001,0.9978
0.1151,-0.0001,0.9939
0.1121,0.0024,0.992
0.1136,0.0063,0.9949
0.1175,0.0034,0.9969
0.1146,0.0024,0.9964
0.1116,0.0019,0.9934
0.1151,0.0029,0.991
0.1146,-0.0001,0.9954
0.1131,0.0043,0.9944
0.1121,0.0043,0.9925
0.1151,0.0048,0.9939
0.1156,0.0038,0.9974
0.118,0.0019,0.9988
0.1146,0.0038,0.9964
0.1131,0.0038,0.9954
0.1136,0.0034,0.9944
0.1107,-0.0005,0.9949
0.1136,0.0004,0.9964
0.1116,0.0048,0.9988
0.1102,-0.0054,0.9993
0.116,-0.003,1.0013
0.117,-0.0035,1.0042
0.118,-0.0035,1.0052
0.1151,-0.003,1.0027
0.1131,-0.0005,1.0037
0.1146,-0.0015,1.0076
0.1175,-0.0035,1.0042
0.1185,-0.0059,1.0086
0.1185,0.0004,1.0086
0.1165,0.0024,1.0091
0.116,0.0024,1.0076
0.1156,0.0043,1.0027
0.1131,0.0034,1.0027
0.1141,0.0068,0.9964
0.116,0.0078,0.9954
0.1175,0.0102,0.9915
0.1146,0.0058,0.9934
0.116,0.0048,0.992
0.1204,0.0058,0.9842
0.118,0.0029,0.9842
0.1165,0.0004,0.9881
0.118,0.0058,0.9832
0.117,0.0043,0.9827
0.1156,0.0048,0.9827
0.1165,0.0058,0.9808
0.117,0.0082,0.9793
0.1165,0.0073,0.9837
0.1175,0.0112,0.9856
0.117,0.0087,0.9891
0.1151,0.0043,0.9886
0.1175,0.0063,0.9856
0.1126,0.0107,0.9876
0.1116,0.0058,0.9856
0.1126,0.0034,0.9895
0.1102,0.0078,0.9939
0.1136,0.0038,0.9895
0.1112,0.0038,0.9861
0.1092,0.0014,0.9954
0.1107,-0.0001,0.9934
0.1107,0.0009,0.9925
0.1082,0.0019,0.9905
0.1097,0.0004,0.993
0.1068,0.0024,0.9954
0.1047,0.0024,0.9964
0.1087,0.0004,0.9993
0.1072,0.0024,0.9988
0.1057,0.0024,0.9978
0.1092,0.0038,0.9959
0.1033,0.0038,0.9993
0.1043,0.0014,0.9998
0.1087,0.0034,1.0027
0.1072,0.0073,1.0008
0.1052,0.0053,1.0047
0.1038,0.0068,0.9993
0.1047,0.0058,0.9969
0.1082,0.0029,0.9988
0.1038,0.0068,0.9974
0.1072,0.0058,0.9954
0.1018,0.0068,1.0022
0.1038,0.0078,1.0032
0.1057,0.0058,0.9959
0.1072,0.0082,0.9998
0.1047,0.0102,0.9988
0.1077,0.0092,0.9993
0.1052,0.0078,1.0013
0.1092,0.0058,0.9983
0.1077,0.0082,0.9969
0.1028,0.0068,0.9978
0.1038,0.0092,0.9993
0.1112,0.0087,0.9969
0.1063,0.0097,0.9993
0.1038,0.0097,0.9959
0.1063,0.0097,0.9988
0.1043,0.0078,0.9993
0.1028,0.0073,1.0018
0.1077,0.0102,0.9988
0.1068,0.0087,0.9988
0.1023,0.0087,0.9949
0.1047,0.0126,0.9974
0.1068,0.0107,0.9983
0.1082,0.0087,0.9978
0.1052,0.0102,0.9969
0.1023,0.0068,1.0003
0.1047,0.0107,0.9954
0.1092,0.0112,0.9949
0.1068,0.0097,0.9925
0.1033,0.0102,0.9939
0.1052,0.0087,0.992
0.1072,0.0082,0.9939
0.1043,0.0082,0.993
0.1057,0.0073,0.991
0.1008,0.0078,0.9964
0.1018,0.0121,0.993
0.1047,0.0082,0.993
0.1023,0.0097,0.9969
0.1008,0.0082,0.9959
0.1043,0.0078,0.9964
0.1008,0.0087,0.9983
0.1038,0.0087,0.9944
0.1068,0.0102,0.993
0.1043,0.0097,0.99
0.1057,0.0131,0.9905
0.1068,0.0117,0.9915
0.1102,0.0126,0.9974
0.1057,0.0092,0.9964
0.1087,0.0126,0.9905
0.1102,0.0136,0.9949
0.1077,0.0087,0.9939
0.1018,0.0136,0.9925
0.1087,0.0102,0.9876
0.1097,0.0097,0.9861
0.1082,0.0136,0.992
0.1082,0.0102,0.9886
0.1072,0.0107,0.9837
0.1033,0.0112,0.9837
0.1033,0.0112,0.9876
0.1047,0.0112,0.9866
0.1077,0.0097,0.9886
0.1063,0.0102,0.9851
0.1092,0.0141,0.9866
0.1072,0.0112,0.9895
0.1008,0.0102,0.9866
0.1047,0.0121,0.9895
0.1063,0.0136,0.9861
0.1033,0.0117,0.99
0.1047,0.0102,0.9915
0.1004,0.0117,0.991
0.1047,0.0136,0.9944
0.1057,0.0102,0.9964
0.1057,0.0126,0.9983
0.1043,0.0087,1.0018
0.1028,0.0107,1.0013
0.1052,0.0073,1.0022
0.1028,0.0068,0.9978
0.1004,0.0053,1.0057
0.1018,0.0068,1.0061
0.1047,0.0087,1.0086
0.1038,0.0087,1.0076
0.1023,0.0082,1.011
0.1028,0.0053,1.0125
0.1038,0.0053,1.0057
0.1023,0.0029,1.011
0.1052,0.0043,1.0105
0.1008,0.0019,1.0052
0.0994,0.0073,1.0018
0.0994,0.0082,1.0027
0.0964,0.0097,0.9983
0.0989,0.0121,0.9959
0.0974,0.0092,0.9925
0.096,0.0082,0.9881
0.0984,0.0078,0.9832
0.0999,0.0117,0.9842
0.0984,0.0097,0.9827
0.0964,0.0146,0.9793
0.0979,0.0126,0.9783
0.0974,0.0165,0.9827
0.1008,0.0156,0.9842
0.0999,0.0146,0.9837
0.0925,0.017,0.9856
0.0921,0.0165,0.9837
0.0955,0.0209,0.9876
0.0974,0.0161,0.991
0.1013,0.017,0.9915
0.0999,0.0141,0.993
0.096,0.0126,0.9988
0.1004,0.0165,0.9978
0.1018,0.0126,0.9983
0.1052,0.0151,0.9964
0.0989,0.0136,0.9988
0.1043,0.0136,0.9949
0.1072,0.0151,0.9959
0.1038,0.0117,0.9954
0.1072,0.0121,0.993
0.1043,0.0136,0.9934
0.1087,0.0121,0.992
0.1077,0.0156,0.991
0.1092,0.0131,0.992
0.1102,0.0068,0.9964
0.1057,0.0053,0.9988
0.1057,0.0087,0.9998
0.1052,0.0053,0.9998
0.1038,0.0092,1.0008
0.0989,0.0043,1.0057
0.0999,0.0019,1.0037
0.0984,0.0053,1.0022
0.0955,0.0078,1.0076
0.0925,0.0038,1.0042
0.0935,0.0034,1.0061
0.0881,0.0078,1.0066
0.0877,0.0082,1.0086
0.0847,0.0097,1.0081
0.0881,0.0063,1.0076
0.0867,0.0102,1.0066
0.0881,0.0038,1.0032
0.0891,0.0082,0.9998
0.0881,0.0131,1.0003
0.0867,0.0102,1.0013
0.0872,0.0112,1.0003
0.0891,0.0117,0.9998
0.0901,0.0112,0.9978
0.0891,0.0117,0.9944
0.0955,0.0126,0.9886
0.0974,0.019,0.9866
0.095,0.018,0.9881
0.095,0.0151,0.9861
0.0969,0.0131,0.9832
0.0989,0.0151,0.9793
0.0945,0.0146,0.9822
0.093,0.0165,0.9808
0.0935,0.0185,0.9778
0.0935,0.0165,0.9817
0.096,0.0175,0.9803
0.0969,0.02,0.9851
0.094,0.0175,0.9842
0.0935,0.0209,0.9837
0.0969,0.0156,0.9861
0.0974,0.0175,0.9905
0.0964,0.0219,0.9891
0.0994,0.02,0.9891
0.094,0.0175,0.9895
0.095,0.0151,0.9934
0.0969,0.019,0.9954
0.0994,0.0146,0.9949
0.0945,0.0156,0.9983
0.095,0.0175,0.9998
0.095,0.0141,0.9983
0.093,0.0131,0.9978
0.0925,0.0121,0.9983
0.096,0.0161,0.9988
0.0916,0.0121,1.0052
0.094,0.0107,1.0042
0.094,0.0131,1.0052
0.0935,0.0146,1.0032
0.094,0.0136,1.0018
0.0935,0.0097,1.0032
0.0945,0.0068,1.0037
0.096,0.0131,1.0037
0.0974,0.0102,1.0022
0.0964,0.0058,1.0066
0.0935,0.0068,1.0022
0.0945,0.0121,1.0032
0.0955,0.0082,1.0008
0.0935,0.0092,0.9974
0.0916,0.0141,0.9959
0.0916,0.0092,1.0003
0.0916,0.0073,0.9993
0.096,0.0131,0.9964
0.096,0.0136,0.9964
0.0935,0.0146,0.9944
0.0969,0.0131,0.992
0.0911,0.0117,0.9983
0.0935,0.0107,0.9959
0.096,0.0126,0.9925
0.096,0.0121,1.0008
0.095,0.0146,0.9983
0.0945,0.0161,0.9974
0.0911,0.0175,1.0003
0.0969,0.0136,0.9998
0.0925,0.0131,0.9978
0.0901,0.0136,0.9993
0.0925,0.0087,0.9964
0.093,0.0131,0.9959
0.095,0.017,0.9954
0.0935,0.0156,0.9905
0.0906,0.0156,0.99
0.095,0.0156,0.99
0.0921,0.019,0.9876
0.094,0.0185,0.9861
0.0979,0.0141,0.9822
0.0984,0.0175,0.9842
0.0974,0.0214,0.9871
0.1008,0.017,0.9861
0.0984,0.017,0.9871
