accx,accy,accz
1.4096,-0.3034,0.0445
1.3891,-0.2937,0.0706
1.3713,-0.2797,0.095
1.3571,-0.2626,0.1175
1.3488,-0.2424,0.1375
1.3461,-0.2189,0.1564
1.3483,-0.193,0.1735
1.3549,-0.1661,0.1903
1.3659,-0.1395,0.2091
1.3811,-0.1136,0.2311
1.3989,-0.0897,0.256
1.4172,-0.0672,0.2846
1.4346,-0.0462,0.3171
1.4512,-0.0254,0.3533
1.4661,-0.0061,0.3933
1.4785,0.0115,0.4344
1.4866,0.0286,0.4718
1.4893,0.0442,0.5018
1.4805,0.0535,0.513
1.4588,0.0572,0.5094
1.4487,0.066,0.5099
1.4534,0.0752,0.5172
1.4595,0.075,0.5238
1.4558,0.0618,0.5196
1.439,0.0376,0.502
1.4121,0.0039,0.4754
1.3833,-0.0325,0.4493
1.3571,-0.0667,0.4334
1.3351,-0.0958,0.43
1.3161,-0.1185,0.4361
1.2975,-0.1358,0.4485
1.2794,-0.148,0.4637
1.2606,-0.1571,0.4796
1.2423,-0.1617,0.4935
1.2245,-0.1615,0.5052
1.1995,-0.1559,0.514
1.1824,-0.15,0.513
1.1661,-0.1424,0.5064
1.1526,-0.1336,0.4942
1.1438,-0.1246,0.4754
1.1382,-0.1156,0.451
1.1346,-0.1077,0.4236
1.1326,-0.1004,0.3943
1.1324,-0.0933,0.3643
1.1326,-0.086,0.334
1.1336,-0.0787,0.3042
1.1346,-0.0711,0.2758
1.1353,-0.063,0.2516
1.1348,-0.0542,0.2301
1.1341,-0.045,0.2121
1.1343,-0.0366,0.1972
1.1343,-0.0291,0.1871
1.1346,-0.022,0.1825
1.1328,-0.0151,0.183
1.1311,-0.0078,0.1876
1.1294,-0.0017,0.1976
1.1265,0.0044,0.2125
1.1238,0.0098,0.2323
1.1199,0.0139,0.2543
1.117,0.0166,0.279
1.1138,0.0181,0.3042
1.1087,0.0188,0.3283
1.1028,0.0178,0.3525
1.0977,0.0164,0.3762
1.0908,0.0144,0.397
1.0833,0.011,0.4148
1.0754,0.0064,0.43
1.0671,0.001,0.4417
1.0586,-0.0044,0.45
1.0488,-0.0103,0.4561
1.0388,-0.0169,0.4593
1.028,-0.0244,0.4591
1.0166,-0.0315,0.4556
1.0061,-0.0388,0.4485
0.9958,-0.0469,0.4398
0.9853,-0.054,0.4292
0.9745,-0.0608,0.417
0.9645,-0.0677,0.4029
0.9528,-0.0748,0.3875
0.9413,-0.0814,0.3733
0.9291,-0.0858,0.3599
0.9159,-0.0897,0.3452
0.9022,-0.0933,0.3308
0.889,-0.0963,0.3171
0.8766,-0.0987,0.3049
0.8636,-0.1011,0.2937
0.8504,-0.1026,0.2834
0.8375,-0.1036,0.2734
0.8245,-0.1046,0.2648
0.8135,-0.1046,0.2592
0.8109,-0.1002,0.256
0.8067,-0.0972,0.2529
0.7952,-0.0999,0.248
0.7791,-0.1038,0.2431
0.7617,-0.1051,0.2377
0.7444,-0.1051,0.2338
0.73,-0.1043,0.2299
0.7156,-0.1024,0.2262
0.7016,-0.1011,0.2248
0.6899,-0.1011,0.2238
0.6797,-0.1004,0.225
0.6706,-0.0999,0.2287
0.6616,-0.0992,0.2323
0.6533,-0.0982,0.2348
0.6459,-0.098,0.2367
0.6401,-0.0985,0.2416
0.6342,-0.0982,0.2485
0.6303,-0.0982,0.2543
0.6281,-0.0975,0.259
0.6264,-0.0975,0.2634
0.6237,-0.0975,0.2682
0.6196,-0.0982,0.2726
0.6144,-0.0987,0.2763
0.6122,-0.0977,0.28
0.6132,-0.0958,0.2836
0.6127,-0.0938,0.2866
0.6105,-0.0923,0.2875
0.6081,-0.0911,0.2866
0.6069,-0.0892,0.2834
0.6078,-0.086,0.2792
0.6117,-0.0823,0.2739
0.6176,-0.0789,0.2675
0.6259,-0.0752,0.2604
0.6362,-0.0716,0.2526
0.6467,-0.0677,0.2453
0.6569,-0.064,0.2387
0.6679,-0.0591,0.2326
0.6792,-0.0542,0.2265
0.6897,-0.0491,0.2211
0.6992,-0.0435,0.2165
0.707,-0.0376,0.2128
0.7141,-0.0315,0.2108
0.7205,-0.0257,0.2099
0.7271,-0.0198,0.2103
0.7322,-0.0139,0.2118
0.7354,-0.0088,0.213
0.738,-0.0034,0.2145
0.7412,0.002,0.2165
0.7449,0.0071,0.2165
0.7464,0.0112,0.2162
0.7456,0.0139,0.2172
0.7442,0.0156,0.2189
0.7429,0.0186,0.2204
0.7422,0.0222,0.2204
0.742,0.0247,0.2201
0.7415,0.0259,0.2199
0.7407,0.0274,0.2196
0.7415,0.0298,0.2179
0.742,0.0325,0.2165
0.74,0.0349,0.2162
0.738,0.0366,0.2172
0.7359,0.0376,0.2199
0.7339,0.0401,0.2231
0.7319,0.0425,0.2265
0.7305,0.045,0.2299
0.7285,0.0464,0.2336
0.7251,0.0467,0.2387
0.7217,0.0469,0.2441
0.719,0.0479,0.2487
0.7166,0.0486,0.2533
0.7122,0.0486,0.257
0.7073,0.0481,0.2609
0.7036,0.0489,0.2646
0.7012,0.0503,0.2675
0.699,0.0515,0.2695
0.6985,0.0523,0.2702
0.699,0.0525,0.2682
0.6999,0.0525,0.2648
0.7012,0.0535,0.2602
0.7029,0.0535,0.2548
0.7051,0.053,0.2492
0.7073,0.0523,0.2433
0.7097,0.0498,0.2389
0.7109,0.0472,0.2348
0.7134,0.045,0.2301
0.717,0.0418,0.226
0.7212,0.0388,0.2213
0.7241,0.0359,0.2162
0.7263,0.0322,0.2108
0.729,0.0286,0.206
0.7329,0.0257,0.2018
0.7361,0.0215,0.1984
0.738,0.0181,0.1962
0.7412,0.0154,0.1947
0.7464,0.0115,0.1942
0.751,0.0076,0.1947
0.7573,0.0054,0.1967
0.7642,0.0024,0.2001
0.7715,-0.0005,0.205
0.7788,-0.0012,0.2103
0.7857,-0.0007,0.2167
0.7923,-0.0005,0.2231
0.7994,-0.0005,0.2284
0.8062,0.0,0.2336
0.8118,0.0022,0.2402
0.8177,0.0051,0.247
0.8238,0.0081,0.2531
0.8294,0.0117,0.259
0.8363,0.0161,0.2651
0.8421,0.0198,0.2724
0.8458,0.0237,0.279
0.848,0.0276,0.2851
0.8502,0.0327,0.2897
0.8519,0.0369,0.2934
0.8524,0.0408,0.2961
0.8526,0.0442,0.2971
0.8512,0.0479,0.2973
0.8477,0.0513,0.2963
0.8451,0.055,0.2932
0.8416,0.0584,0.2895
0.8367,0.0603,0.2834
0.8319,0.0621,0.2768
0.827,0.0647,0.2714
0.8211,0.0677,0.2663
0.8153,0.0699,0.2614
0.8104,0.0718,0.2577
0.8067,0.074,0.2551
0.804,0.0765,0.2531
0.8021,0.0782,0.2531
0.7981,0.0816,0.2553
0.795,0.0831,0.2595
0.7916,0.0855,0.2673
0.7881,0.088,0.2775
0.7847,0.0894,0.2895
0.7825,0.0904,0.3025
0.7808,0.0914,0.3176
0.7791,0.0906,0.3335
0.7757,0.0836,0.3503
0.7683,0.0662,0.3706
0.7581,0.0464,0.3931
0.7451,0.0308,0.4153
0.7312,0.0176,0.438
0.717,0.0044,0.4627
0.7026,-0.009,0.4871
0.6882,-0.0237,0.5116
0.675,-0.0403,0.5333
0.665,-0.0567,0.5492
0.6618,-0.0718,0.5582
0.6679,-0.0862,0.5602
0.6843,-0.1002,0.5558
0.7107,-0.1134,0.5433
0.7432,-0.1268,0.5223
0.7801,-0.1407,0.4925
0.8196,-0.1549,0.4561
0.8619,-0.1676,0.4146
0.9066,-0.1791,0.3706
0.9528,-0.1884,0.3266
1.0002,-0.1964,0.2836
1.0486,-0.2042,0.2414
1.0964,-0.2111,0.2001
1.1451,-0.2157,0.1598
1.1939,-0.2172,0.119
1.2408,-0.2162,0.0794
1.2858,-0.2135,0.041
1.3293,-0.2113,0.0042
1.3696,-0.2089,-0.0313
1.4062,-0.205,-0.066
1.4419,-0.1996,-0.1009
1.4771,-0.1923,-0.1351
1.5125,-0.183,-0.1654
1.5474,-0.1742,-0.1928
1.5794,-0.1664,-0.2179
1.6085,-0.1573,-0.2411
1.6342,-0.1473,-0.2651
1.6554,-0.1375,-0.2905
1.6718,-0.129,-0.3149
1.6852,-0.1195,-0.3362
1.6967,-0.1104,-0.354
1.7067,-0.1021,-0.3669
1.7165,-0.0958,-0.3726
1.7231,-0.0904,-0.3704
1.7263,-0.086,-0.3604
1.7253,-0.0831,-0.3433
1.7219,-0.0821,-0.3198
1.7163,-0.0814,-0.291
1.7089,-0.0804,-0.257
1.7023,-0.0809,-0.2189
1.6974,-0.0826,-0.1759
1.6933,-0.0833,-0.1309
1.6889,-0.0836,-0.0845
1.6852,-0.0848,-0.0381
1.682,-0.0882,0.01
1.6781,-0.0931,0.0584
1.6733,-0.0992,0.1051
1.6676,-0.1065,0.1507
1.663,-0.1151,0.1947
1.6586,-0.1248,0.235
1.653,-0.1351,0.2719
1.6478,-0.1451,0.3049
1.6417,-0.1556,0.3345
1.6347,-0.1666,0.3611
1.6271,-0.1781,0.384
1.6212,-0.1896,0.4038
1.6176,-0.2003,0.419
1.6151,-0.2094,0.429
1.6151,-0.2189,0.4332
1.6163,-0.2284,0.4322
1.6168,-0.2372,0.4283
1.6171,-0.2455,0.4205
1.6166,-0.2536,0.4095
1.6158,-0.2612,0.3965
1.6151,-0.2695,0.3821
1.6141,-0.2773,0.3665
1.6132,-0.2851,0.3496
1.6127,-0.2932,0.3298
1.6127,-0.3007,0.3073
1.61,-0.3064,0.2822
1.6034,-0.3125,0.257
1.5939,-0.3178,0.2318
1.5802,-0.3203,0.2055
1.5611,-0.3191,0.1786
1.5338,-0.3108,0.1529
1.4988,-0.2939,0.129
1.4588,-0.2712,0.108
1.4167,-0.2463,0.0919
1.3752,-0.2184,0.0799
1.3349,-0.1901,0.0721
1.2973,-0.1627,0.0694
1.2643,-0.1363,0.0706
1.2335,-0.1124,0.0738
1.2032,-0.0899,0.0794
1.1729,-0.0684,0.0872
1.1453,-0.0496,0.0975
1.1238,-0.033,0.1085
1.104,-0.0176,0.1156
1.0845,-0.0049,0.1212
1.0644,0.0042,0.1307
1.0449,0.0103,0.1444
1.0249,0.0144,0.161
1.007,0.0178,0.1801
0.9916,0.0208,0.2003
0.978,0.022,0.2204
0.9662,0.0215,0.2394
0.9569,0.0203,0.2582
0.9496,0.0195,0.2751
0.943,0.0173,0.2888
0.9364,0.0142,0.2998
0.9284,0.0086,0.309
0.9193,0.0017,0.3156
0.91,-0.0054,0.3208
0.9012,-0.0132,0.3242
0.8922,-0.0235,0.3254
0.881,-0.0354,0.3249
0.869,-0.0476,0.3237
0.8573,-0.0594,0.3208
0.846,-0.0716,0.3164
0.8353,-0.0848,0.3103
0.8248,-0.0992,0.3046
0.8155,-0.1136,0.2985
0.8077,-0.1273,0.2915
0.8018,-0.1412,0.2836
0.7969,-0.1544,0.2753
0.7942,-0.1666,0.2675
0.7925,-0.1779,0.2602
0.7918,-0.1888,0.2543
0.7928,-0.1996,0.2485
0.794,-0.2103,0.2428
0.7969,-0.2206,0.2375
0.8016,-0.2301,0.2333
0.8062,-0.238,0.2289
0.8096,-0.2441,0.2238
0.8138,-0.2497,0.2182
0.8184,-0.2553,0.2118
0.8231,-0.2599,0.206
0.8255,-0.2631,0.2008
0.8275,-0.2648,0.1967
0.8294,-0.2656,0.1918
0.8306,-0.2651,0.1864
0.8302,-0.2631,0.1805
0.8287,-0.2609,0.1752
0.828,-0.2577,0.17
0.8272,-0.2541,0.1654
0.826,-0.2509,0.161
0.8245,-0.2463,0.1554
0.8231,-0.2402,0.1493
0.8228,-0.2333,0.1427
0.8221,-0.225,0.1358
0.8211,-0.2157,0.129
0.8204,-0.2069,0.1229
0.8206,-0.1976,0.1163
0.8211,-0.1871,0.1085
0.8226,-0.1766,0.1002
0.8258,-0.1676,0.0921
0.8287,-0.1595,0.0845
0.8324,-0.1495,0.0774
0.837,-0.1388,0.0706
0.8424,-0.1295,0.0665
0.8468,-0.1209,0.0628
0.8512,-0.1138,0.0594
0.8553,-0.1082,0.0569
0.8604,-0.1031,0.053
0.8641,-0.098,0.0486
0.8697,-0.0933,0.0423
0.8732,-0.0914,0.0393
0.8766,-0.0894,0.0379
0.8795,-0.0867,0.0379
0.8817,-0.0836,0.0396
0.8846,-0.0818,0.0435
0.8863,-0.0818,0.0476
0.8876,-0.0833,0.0535
0.8895,-0.0855,0.0599
0.8912,-0.0897,0.0667
0.8917,-0.0945,0.0745
0.8925,-0.0997,0.0823
0.8944,-0.1053,0.0906
0.8978,-0.1116,0.098
0.9022,-0.119,0.1055
0.9086,-0.1268,0.1114
0.9149,-0.1361,0.1156
0.9213,-0.1456,0.12
0.9293,-0.1537,0.1248
0.9408,-0.161,0.1292
0.9521,-0.1673,0.1327
0.9618,-0.1742,0.1351
0.9719,-0.1808,0.1375
0.9816,-0.1854,0.1407
0.9909,-0.1901,0.1434
0.9982,-0.1947,0.1441
1.0039,-0.1976,0.1444
1.0092,-0.2006,0.1444
1.0144,-0.202,0.1437
1.019,-0.2011,0.1422
1.0227,-0.1994,0.1397
1.0244,-0.1969,0.1366
1.0241,-0.1937,0.1334
1.0236,-0.1901,0.1295
1.0227,-0.1862,0.1256
1.021,-0.1827,0.1226
1.018,-0.1781,0.1195
1.0153,-0.1737,0.1173
1.0136,-0.1698,0.1156
1.0119,-0.1664,0.1146
1.0102,-0.1625,0.1143
1.0087,-0.1578,0.1158
1.0073,-0.1532,0.12
1.0073,-0.15,0.1258
1.0063,-0.148,0.1334
1.0031,-0.1466,0.1417
0.9987,-0.1468,0.1517
0.9943,-0.1485,0.1632
0.9894,-0.151,0.1754
0.9843,-0.1537,0.1879
0.9794,-0.1566,0.202
0.9745,-0.161,0.2172
0.9706,-0.1656,0.2328
0.9657,-0.171,0.2489
0.9609,-0.1766,0.2626
0.9555,-0.1823,0.2753
0.9504,-0.1888,0.2875
0.9457,-0.1954,0.2981
0.9411,-0.2023,0.3073
0.9374,-0.2096,0.3152
0.9337,-0.2172,0.321
0.9306,-0.225,0.3254
0.9284,-0.2328,0.3279
0.9257,-0.2399,0.3286
0.9235,-0.2475,0.3266
0.9208,-0.2551,0.3227
0.9198,-0.2621,0.3169
0.9193,-0.269,0.3095
0.9179,-0.2746,0.302
0.9174,-0.2802,0.2937
0.9183,-0.2861,0.2861
0.9208,-0.2929,0.2788
0.9225,-0.299,0.2722
0.923,-0.3034,0.267
0.9242,-0.3078,0.2621
0.9254,-0.3112,0.2577
0.9259,-0.3152,0.2536
0.9262,-0.3188,0.2502
0.9257,-0.3218,0.2475
0.9245,-0.3235,0.2453
0.9223,-0.324,0.2426
0.9198,-0.3254,0.2394
0.9166,-0.3276,0.236
0.9132,-0.331,0.2323
0.9091,-0.3352,0.2292
0.9054,-0.3384,0.226
0.902,-0.3415,0.2216
0.8981,-0.345,0.2172
0.8954,-0.3474,0.2133
0.8934,-0.3498,0.2099
0.8922,-0.3518,0.206
0.8912,-0.354,0.203
0.89,-0.3564,0.202
0.8905,-0.3577,0.202
0.8922,-0.3584,0.2035
0.8937,-0.3596,0.2072
0.8966,-0.3608,0.2123
0.8988,-0.3616,0.2182
0.9,-0.3616,0.2235
0.902,-0.3618,0.2274
0.9049,-0.3611,0.2321
