accx,accy,accz
1.7436,0.3855,-0.0683
1.7543,0.3581,-0.0659
1.7475,0.3175,-0.062
1.7035,0.2642,-0.0546
1.639,0.2149,-0.041
1.5769,0.1788,-0.0234
1.5135,0.1431,-0.0038
1.4499,0.1148,0.0197
1.3918,0.0786,0.0455
1.3366,0.0444,0.0753
1.2882,0.0082,0.1091
1.2452,-0.023,0.1389
1.2066,-0.0534,0.1701
1.1685,-0.0753,0.2053
1.1343,-0.0983,0.2337
1.105,-0.1188,0.2605
1.0723,-0.1369,0.2845
1.038,-0.1549,0.304
1.0112,-0.1735,0.3182
0.975,-0.1872,0.328
0.9417,-0.2033,0.3343
0.9085,-0.2146,0.3397
0.8846,-0.2268,0.3387
0.8636,-0.2356,0.3397
0.8469,-0.2434,0.3294
0.8323,-0.2492,0.3255
0.8176,-0.259,0.3147
0.8054,-0.2614,0.2991
0.7918,-0.26,0.2913
0.7835,-0.2634,0.2742
0.7678,-0.2585,0.2527
0.7449,-0.2561,0.2259
0.7272,-0.2487,0.2033
0.715,-0.2424,0.1823
0.6975,-0.2336,0.1579
0.6828,-0.219,0.135
0.674,-0.2072,0.1115
0.6623,-0.1906,0.0866
0.6511,-0.1691,0.0538
0.6389,-0.1549,0.0275
0.6334,-0.1383,0.0016
0.6271,-0.1227,-0.0224
0.6222,-0.1056,-0.0497
0.6227,-0.0905,-0.0737
0.6246,-0.0739,-0.0922
0.6256,-0.0568,-0.1143
0.6256,-0.0411,-0.1333
0.6305,-0.0196,-0.1548
0.6418,-0.0049,-0.1724
0.6437,0.0029,-0.1753
0.6535,0.02,-0.1792
0.6643,0.0341,-0.1734
0.6706,0.0493,-0.1685
0.6784,0.0606,-0.1582
0.6916,0.0698,-0.1426
0.6975,0.0796,-0.1211
0.7058,0.0923,-0.1005
0.7121,0.104,-0.0776
0.7111,0.1055,-0.0527
0.7131,0.1113,-0.0341
0.7033,0.1074,-0.0136
0.6862,0.1025,0.0001
0.6672,0.103,0.0162
0.6555,0.1001,0.0343
0.6481,0.1006,0.0553
0.6447,0.0991,0.0768
0.6344,0.0938,0.1052
0.6369,0.0913,0.1276
0.6398,0.0923,0.1457
0.6481,0.084,0.1623
0.656,0.0796,0.1735
0.6599,0.0772,0.1838
0.6643,0.0718,0.1906
0.6638,0.0645,0.1936
0.6574,0.0576,0.1926
0.652,0.0478,0.1857
0.6408,0.0429,0.1843
0.6315,0.0366,0.1789
0.6232,0.0331,0.1623
0.6105,0.0253,0.1574
0.5934,0.0224,0.1477
0.5836,0.0161,0.1374
0.5826,0.0078,0.1237
0.5782,0.0034,0.1149
0.5626,-0.0113,0.1017
0.5446,-0.0172,0.0929
0.5333,-0.0279,0.0807
0.5206,-0.0377,0.0773
0.5079,-0.0499,0.0695
0.4966,-0.0617,0.0621
0.4878,-0.0734,0.0626
0.4844,-0.087,0.0646
0.4786,-0.1066,0.0641
0.4581,-0.1276,0.0592
0.4371,-0.1334,0.0558
0.4415,-0.1447,0.0646
0.4454,-0.1618,0.0783
0.4429,-0.177,0.1027
0.4541,-0.1945,0.1223
0.4585,-0.217,0.1384
0.4644,-0.2317,0.1555
0.4688,-0.2522,0.1809
0.48,-0.2678,0.2009
0.4898,-0.2825,0.2219
0.502,-0.2928,0.2439
0.5118,-0.3006,0.263
0.5303,-0.3084,0.2859
0.5416,-0.3074,0.3025
0.5563,-0.3108,0.3128
0.5778,-0.3108,0.3216
0.6036,-0.3094,0.328
0.632,-0.302,0.3329
0.6696,-0.2976,0.3319
0.7053,-0.2923,0.325
0.7419,-0.283,0.3138
0.7781,-0.2766,0.2986
0.8084,-0.2713,0.2771
0.8303,-0.258,0.2547
0.8592,-0.2443,0.2351
0.8792,-0.2317,0.2067
0.9051,-0.2214,0.1721
0.9232,-0.215,0.1335
0.9481,-0.2087,0.088
0.976,-0.2014,0.0367
1.0009,-0.1955,-0.0107
1.0297,-0.1921,-0.0605
1.0635,-0.1857,-0.1143
1.0981,-0.1765,-0.1768
1.1304,-0.1779,-0.2428
1.1695,-0.1613,-0.2984
1.2178,-0.1633,-0.3551
1.2745,-0.175,-0.4176
1.3356,-0.1784,-0.4792
1.3957,-0.1755,-0.5315
1.4597,-0.1711,-0.5877
1.5286,-0.1623,-0.6336
1.5926,-0.1525,-0.6698
1.6581,-0.1427,-0.7001
1.7187,-0.1242,-0.7201
1.7748,-0.0949,-0.7396
1.7431,-0.0719,-0.768
1.6664,-0.066,-0.8418
1.7138,-0.0773,-0.8291
1.7455,-0.0724,-0.792
1.7651,-0.0523,-0.7749
1.7861,-0.0269,-0.75
1.8145,-0.0049,-0.7162
1.8496,0.018,-0.683
1.8901,0.0429,-0.6454
1.9386,0.0625,-0.6053
1.9932,0.0923,-0.5589
2.0431,0.125,-0.5178
2.0856,0.1622,-0.4807
2.1134,0.2135,-0.4485
2.1188,0.2668,-0.427
2.1081,0.3244,-0.4152
2.0666,0.3806,-0.4074
2.003,0.426,-0.4103
1.9342,0.4431,-0.4152
1.8735,0.4236,-0.4196
1.8105,0.4021,-0.4275
1.7392,0.3957,-0.4235
1.6659,0.4001,-0.425
1.5896,0.4216,-0.4275
1.5242,0.4368,-0.422
