accx,accy,accz
1.251,-0.0827,-0.6107
0.9701,-0.1862,-0.5115
0.7062,-0.1765,-0.2599
0.631,-0.0822,-0.0048
0.7224,0.0195,0.0714
0.8504,0.1025,-0.0312
0.9037,0.1314,-0.2213
0.8924,0.1411,-0.3244
0.8924,0.1406,-0.2525
0.9623,0.1265,-0.146
0.9711,0.082,-0.1187
0.8968,0.0248,-0.1563
0.8421,-0.046,-0.1353
0.7742,-0.0675,-0.0571
0.7053,-0.0651,0.0153
0.7287,-0.0455,0.0367
0.8142,-0.0225,0.0065
0.9027,-0.0074,-0.0605
1.0561,-0.002,-0.0991
1.1959,0.0019,-0.0996
1.2838,0.0136,-0.0864
1.2584,-0.0137,-0.0756
1.1846,-0.0445,-0.0288
1.1504,-0.0651,0.0187
1.0918,-0.0489,0.0211
1.0488,-0.0274,0.0045
1.0248,0.0087,-0.0825
1.1064,-0.0142,-0.0771
1.3375,-0.2727,-0.1157
1.5579,-0.324,-0.252
1.6571,-0.1388,-0.4084
1.7153,0.0038,-0.4152
1.4152,0.2384,-0.3625
0.8514,0.2838,-0.4309
0.6623,0.2193,-0.2984
0.5328,0.1485,-0.2179
0.6389,0.0312,-0.1143
0.6334,0.0117,-0.1885
0.7932,0.0292,-0.1387
0.8998,0.0791,-0.08
1.0121,0.1406,-0.0888
1.1435,0.1612,-0.1489
1.1064,0.1328,-0.2031
0.9906,0.1118,-0.147
0.8504,0.1177,-0.0844
0.7248,0.1182,-0.0839
0.629,0.1143,-0.1025
0.6281,0.1025,-0.0981
0.7321,0.083,-0.0712
0.8607,0.063,-0.0327
0.9985,0.0596,-0.0185
1.1362,0.0825,-0.0522
1.2183,0.1187,-0.1104
1.2281,0.1749,-0.1704
1.166,0.2071,-0.1778
1.1333,0.214,-0.1089
1.1475,0.2105,-0.0331
1.1758,0.1988,0.0089
1.2442,0.1632,0.0128
1.2618,0.1104,-0.1318
1.1832,0.1235,-0.2022
1.1309,0.2501,-0.3141
1.2252,0.2711,-0.3312
1.1939,0.1851,-0.508
1.038,0.0884,-0.5295
0.737,-0.0098,-0.3752
0.5132,-0.0831,-0.1333
0.6349,-0.0831,0.0289
0.8426,-0.0377,-0.059
0.9461,0.0483,-0.2618
1.0009,0.1065,-0.3673
0.9628,0.1275,-0.3293
0.9427,0.1231,-0.1988
0.9633,0.0962,-0.0996
0.8954,0.0527,-0.1387
0.8435,-0.0025,-0.167
0.8108,-0.0401,-0.1099
0.7786,-0.0665,-0.038
0.7312,-0.0621,-0.0107
0.7678,-0.0435,-0.0151
0.8827,-0.0142,-0.0512
1.018,0.017,-0.1059
1.1504,0.04,-0.168
1.2462,0.0175,-0.1953
1.252,-0.0411,-0.1333
1.1773,-0.066,-0.0219
1.1788,-0.0518,0.0338
1.2471,-0.0396,-0.0058
1.3673,0.0019,-0.0546
1.34,0.0703,-0.1094
1.2173,0.039,-0.1231
1.1074,-0.2209,-0.2794
1.1978,-0.2517,-0.3224
1.2613,-0.0215,-0.4368
1.1729,0.2037,-0.3512
0.9056,0.3146,-0.3288
0.6682,0.3131,-0.3004
0.6779,0.1783,-0.2413
0.7429,0.0156,-0.1665
0.8474,-0.0494,-0.0546
1.0297,0.0175,0.005
1.1543,0.1074,-0.0288
1.1783,0.169,-0.1304
1.1343,0.1827,-0.2306
0.953,0.1568,-0.169
0.7678,0.1441,-0.04
0.5905,0.1441,0.005
0.4228,0.1494,-0.0195
0.3725,0.1436,-0.0722
0.4776,0.1314,-0.1015
0.6789,0.1577,-0.0649
0.8573,0.2144,-0.0463
1.0551,0.2633,-0.0981
1.2462,0.297,-0.1704
1.3786,0.317,-0.1802
1.3732,0.2917,-0.1475
1.3224,0.232,-0.1323
1.2858,0.1572,-0.0986
1.2736,0.0728,-0.1128
1.1162,0.1167,-0.2349
1.1494,0.3683,-0.3145
1.3512,0.5198,-0.4538
1.6517,0.2863,-0.7851
1.6454,0.1759,-0.9082
1.0151,-0.0875,-0.7675
0.6423,-0.0953,-0.3307
0.4371,-0.1539,-0.0219
0.5709,-0.1559,0.195
0.9032,0.0493,0.1662
1.0302,0.0669,-0.0947
1.1837,-0.0005,-0.2403
1.2652,-0.0181,-0.3185
1.3131,0.0019,-0.316
1.2564,0.0488,-0.2154
1.0107,0.0288,-0.1387
0.7825,0.0097,-0.0585
0.589,-0.0054,-0.0229
0.4473,-0.0001,-0.0126
0.4155,0.0239,-0.0307
0.5035,0.0449,-0.0727
0.6574,0.0078,-0.1226
0.805,-0.1393,-0.1436
0.9193,-0.2923,-0.0913
0.956,-0.3778,0.046
0.9178,-0.1638,0.1579
0.8006,0.169,0.1701
0.8421,0.3439,0.1516
1.1773,0.3532,0.1696
1.2554,0.3337,0.0836
1.2022,0.2223,0.1564
1.3629,0.0366,0.1345
1.5579,-0.0113,0.0221
1.5784,0.0908,-0.2511
1.318,0.0107,-0.7074
0.954,-0.0568,-1.0812
0.9159,-0.111,-0.9674
0.9422,0.4416,-0.2774
1.0713,0.6517,-0.0644
0.8705,0.5154,-0.0717
0.7424,0.3341,-0.0248
0.7287,0.2027,-0.1245
0.8939,0.1353,-0.2296
1.0786,0.1837,-0.2061
1.1103,0.2555,-0.0991
1.1269,0.3122,-0.0454
1.1309,0.3195,-0.0947
1.019,0.362,-0.2608
0.8758,0.3952,-0.3537
0.7165,0.3943,-0.3522
0.6222,0.3879,-0.275
0.673,0.319,-0.1958
0.7947,0.2413,-0.1738
0.8534,0.1558,-0.1582
0.9183,0.0884,-0.1362
0.9902,0.0816,-0.0903
0.9599,0.1299,-0.0278
0.8289,0.2061,0.0089
0.7243,0.2721,-0.0048
0.7048,0.3337,-0.018
0.7752,0.3718,-0.0488
0.8401,0.3703,-0.0292
0.952,0.3185,-0.0082
1.04,0.2364,0.0333
1.0928,0.2281,0.088
1.1641,0.3034,0.1403
1.0981,0.3376,0.1477
1.0546,0.3395,0.155
1.0141,0.2873,0.2107
0.9022,0.1978,0.2512
0.7556,0.1397,0.2674
0.8421,0.039,0.2991
1.3161,-0.0079,0.3035
1.5975,-0.1251,0.2298
1.3258,-0.1281,-0.0331
0.8885,0.0214,-0.1997
0.4356,0.3468,-0.4499
0.6144,0.4753,-0.6365
1.0522,0.6586,-0.985
1.6097,0.7685,-0.7807
1.5462,0.3454,-0.5149
1.2247,0.0576,-0.0073
0.8939,0.0796,0.0055
0.8426,0.2003,-0.3283
0.8792,0.3,-0.4812
1.0033,0.3478,-0.3067
1.037,0.3644,-0.2144
1.104,0.3249,-0.253
1.1435,0.193,-0.3337
1.1094,-0.0729,-0.2354
1.1269,-0.1266,0.0109
1.1489,-0.1731,0.1301
1.165,-0.2111,0.1799
1.0742,-0.1193,0.1306
0.9085,-0.1237,0.1105
0.7566,-0.0538,0.1696
0.7757,0.0723,0.2273
0.8636,0.2076,0.1701
0.9779,0.3673,0.0841
1.0898,0.5628,0.0543
1.1832,0.6904,0.1296
1.2359,0.6097,0.303
1.2042,0.3175,0.4183
1.3781,0.0497,0.3915
1.2486,-0.1706,0.1379
0.8534,-0.1422,-0.0947
0.7097,-0.2072,-0.3888
0.8739,-0.3758,-0.3322
1.1289,0.2349,-0.3219
1.3502,0.6766,-0.4113
1.3517,1.1042,-0.6986
0.953,0.9439,-0.4035
0.8558,0.3605,0.0836
0.7849,0.1939,0.0734
0.6794,0.0781,-0.1436
0.6433,0.1358,-0.2056
0.8866,0.212,-0.1182
1.147,0.1504,0.026
1.083,0.1094,0.045
1.0092,0.1309,-0.0468
0.9525,0.1842,-0.1235
0.9701,0.2423,-0.0903
1.0356,0.2203,-0.0292
1.0762,0.1358,0.0138
1.125,0.0664,-0.0082
1.2208,0.0195,-0.1049
1.3331,0.0693,-0.2476
1.4182,0.1587,-0.2188
1.3283,0.3014,-0.1201
